净值日期,净值日期,累计净值
2012-07-25,2012-07-25,0.985
2012-07-26,2012-07-26,1.006
2012-07-27,2012-07-27,1.023
2012-07-30,2012-07-30,1.028
2012-07-31,2012-07-31,1.018
2012-08-01,2012-08-01,1.024
2012-08-02,2012-08-02,1.009
2012-08-03,2012-08-03,1.032
2012-08-06,2012-08-06,1.039
2012-08-07,2012-08-07,1.055
2012-08-08,2012-08-08,1.058
2012-08-09,2012-08-09,1.064
2012-08-10,2012-08-10,1.066
2012-08-13,2012-08-13,1.059
2012-08-14,2012-08-14,1.062
2012-08-15,2012-08-15,1.061
2012-08-16,2012-08-16,1.071
2012-08-17,2012-08-17,1.072
2012-08-20,2012-08-20,1.069
2012-08-21,2012-08-21,1.068
2012-08-22,2012-08-22,1.067
2012-08-23,2012-08-23,1.058
2012-08-24,2012-08-24,1.059
2012-08-27,2012-08-27,1.059
2012-08-28,2012-08-28,1.058
2012-08-29,2012-08-29,1.053
2012-08-30,2012-08-30,1.043
2012-08-31,2012-08-31,1.05
2012-09-03,2012-09-03,1.052
2012-09-04,2012-09-04,1.044
2012-09-05,2012-09-05,1.039
2012-09-06,2012-09-06,1.059
2012-09-07,2012-09-07,1.079
2012-09-10,2012-09-10,1.076
2012-09-11,2012-09-11,1.085
2012-09-12,2012-09-12,1.09
2012-09-13,2012-09-13,1.104
2012-09-14,2012-09-14,1.128
2012-09-17,2012-09-17,1.121
2012-09-18,2012-09-18,1.111
2012-09-19,2012-09-19,1.102
2012-09-20,2012-09-20,1.102
2012-09-21,2012-09-21,1.104
2012-09-24,2012-09-24,1.096
2012-09-25,2012-09-25,1.089
2012-09-26,2012-09-26,1.077
2012-09-27,2012-09-27,1.088
2012-09-28,2012-09-28,1.083
2012-09-30,2012-09-30,1.083
2012-10-08,2012-10-08,1.082
2012-10-09,2012-10-09,1.086
2012-10-10,2012-10-10,1.074
2012-10-11,2012-10-11,1.081
2012-10-12,2012-10-12,1.075
2012-10-15,2012-10-15,1.074
2012-10-16,2012-10-16,1.088
2012-10-17,2012-10-17,1.099
2012-10-18,2012-10-18,1.102
2012-10-19,2012-10-19,1.089
2012-10-22,2012-10-22,1.08
2012-10-23,2012-10-23,1.058
2012-10-24,2012-10-24,1.051
2012-10-25,2012-10-25,1.056
2012-10-26,2012-10-26,1.054
2012-10-29,2012-10-29,1.053
2012-10-30,2012-10-30,1.055
2012-10-31,2012-10-31,1.05
2012-11-01,2012-11-01,1.056
2012-11-02,2012-11-02,1.047
2012-11-05,2012-11-05,1.048
2012-11-06,2012-11-06,1.06
2012-11-07,2012-11-07,1.034
2012-11-08,2012-11-08,1.021
2012-11-09,2012-11-09,1.023
2012-11-12,2012-11-12,1.019
2012-11-13,2012-11-13,1.013
2012-11-14,2012-11-14,1.006
2012-11-15,2012-11-15,1.004
2012-11-16,2012-11-16,1.005
2012-11-19,2012-11-19,1.024
2012-11-20,2012-11-20,1.022
2012-11-21,2012-11-21,1.025
2012-11-22,2012-11-22,1.027
2012-11-23,2012-11-23,1.034
2012-11-26,2012-11-26,1.03
2012-11-27,2012-11-27,1.022
2012-11-28,2012-11-28,1.025
2012-11-29,2012-11-29,1.031
2012-11-30,2012-11-30,1.033
2012-12-03,2012-12-03,1.03
2012-12-04,2012-12-04,1.022
2012-12-05,2012-12-05,1.032
2012-12-06,2012-12-06,1.032
2012-12-07,2012-12-07,1.033
2012-12-10,2012-12-10,1.034
2012-12-11,2012-12-11,1.037
2012-12-12,2012-12-12,1.042
2012-12-13,2012-12-13,1.038
2012-12-14,2012-12-14,1.034
2012-12-17,2012-12-17,1.038
2012-12-18,2012-12-18,1.05
2012-12-19,2012-12-19,1.05
2012-12-20,2012-12-20,1.055
2012-12-21,2012-12-21,1.049
2012-12-24,2012-12-24,1.042
2012-12-25,2012-12-25,1.043
2012-12-26,2012-12-26,1.043
2012-12-27,2012-12-27,1.042
2012-12-28,2012-12-28,1.031
2012-12-31,2012-12-31,1.042
2013-01-04,2013-01-04,1.073
2013-01-07,2013-01-07,1.065
2013-01-08,2013-01-08,1.061
2013-01-09,2013-01-09,1.062
2013-01-10,2013-01-10,1.068
2013-01-11,2013-01-11,1.072
2013-01-14,2013-01-14,1.07
2013-01-15,2013-01-15,1.072
2013-01-16,2013-01-16,1.072
2013-01-17,2013-01-17,1.076
2013-01-18,2013-01-18,1.082
2013-01-21,2013-01-21,1.081
2013-01-22,2013-01-22,1.087
2013-01-23,2013-01-23,1.085
2013-01-24,2013-01-24,1.089
2013-01-25,2013-01-25,1.095
2013-01-28,2013-01-28,1.093
2013-01-29,2013-01-29,1.104
2013-01-30,2013-01-30,1.099
2013-01-31,2013-01-31,1.089
2013-02-01,2013-02-01,1.1
2013-02-04,2013-02-04,1.084
2013-02-05,2013-02-05,1.091
2013-02-06,2013-02-06,1.087
2013-02-07,2013-02-07,1.077
2013-02-08,2013-02-08,1.08
2013-02-18,2013-02-18,1.07
2013-02-19,2013-02-19,1.08
2013-02-20,2013-02-20,1.069
2013-02-21,2013-02-21,1.055
2013-02-22,2013-02-22,1.065
2013-02-25,2013-02-25,1.051
2013-02-26,2013-02-26,1.048
2013-02-27,2013-02-27,1.059
2013-02-28,2013-02-28,1.062
2013-03-01,2013-03-01,1.057
2013-03-04,2013-03-04,1.051
2013-03-05,2013-03-05,1.061
2013-03-06,2013-03-06,1.064
2013-03-07,2013-03-07,1.066
2013-03-08,2013-03-08,1.069
2013-03-11,2013-03-11,1.069
2013-03-12,2013-03-12,1.071
2013-03-13,2013-03-13,1.068
2013-03-14,2013-03-14,1.08
2013-03-15,2013-03-15,1.08
2013-03-18,2013-03-18,1.071
2013-03-19,2013-03-19,1.064
2013-03-20,2013-03-20,1.066
2013-03-21,2013-03-21,1.062
2013-03-22,2013-03-22,1.067
2013-03-25,2013-03-25,1.063
2013-03-26,2013-03-26,1.068
2013-03-27,2013-03-27,1.069
2013-03-28,2013-03-28,1.065
2013-03-29,2013-03-29,1.064
2013-04-01,2013-04-01,1.063
2013-04-02,2013-04-02,1.065
2013-04-03,2013-04-03,1.05
2013-04-08,2013-04-08,1.048
2013-04-09,2013-04-09,1.058
2013-04-10,2013-04-10,1.063
2013-04-11,2013-04-11,1.065
2013-04-12,2013-04-12,1.054
2013-04-15,2013-04-15,1.024
2013-04-16,2013-04-16,1.025
2013-04-17,2013-04-17,1.009
2013-04-18,2013-04-18,1.012
2013-04-19,2013-04-19,1.013
2013-04-22,2013-04-22,1.019
2013-04-23,2013-04-23,1.03
2013-04-24,2013-04-24,1.044
2013-04-25,2013-04-25,1.045
2013-04-26,2013-04-26,1.041
2013-05-02,2013-05-02,1.055
2013-05-03,2013-05-03,1.068
2013-05-06,2013-05-06,1.071
2013-05-07,2013-05-07,1.075
2013-05-08,2013-05-08,1.077
2013-05-09,2013-05-09,1.077
2013-05-10,2013-05-10,1.074
2013-05-13,2013-05-13,1.071
2013-05-14,2013-05-14,1.081
2013-05-15,2013-05-15,1.075
2013-05-16,2013-05-16,1.071
2013-05-17,2013-05-17,1.082
2013-05-20,2013-05-20,1.086
2013-05-21,2013-05-21,1.09
2013-05-22,2013-05-22,1.084
2013-05-23,2013-05-23,1.073
2013-05-24,2013-05-24,1.069
2013-05-27,2013-05-27,1.069
2013-05-28,2013-05-28,1.079
2013-05-29,2013-05-29,1.071
2013-05-30,2013-05-30,1.072
2013-05-31,2013-05-31,1.058
2013-06-03,2013-06-03,1.059
2013-06-04,2013-06-04,1.059
2013-06-05,2013-06-05,1.044
2013-06-06,2013-06-06,1.042
2013-06-07,2013-06-07,1.053
2013-06-13,2013-06-13,1.047
2013-06-14,2013-06-14,1.043
2013-06-17,2013-06-17,1.053
2013-06-18,2013-06-18,1.059
2013-06-19,2013-06-19,1.049
2013-06-20,2013-06-20,1.023
2013-06-21,2013-06-21,1.02
2013-06-24,2013-06-24,1.004
2013-06-25,2013-06-25,1.013
2013-06-26,2013-06-26,1.018
2013-06-27,2013-06-27,1.023
2013-06-28,2013-06-28,1.022
2013-06-30,2013-06-30,1.022
2013-07-01,2013-07-01,1.024
2013-07-02,2013-07-02,1.027
2013-07-03,2013-07-03,1.022
2013-07-04,2013-07-04,1.029
2013-07-05,2013-07-05,1.027
2013-07-08,2013-07-08,1.032
2013-07-09,2013-07-09,1.042
2013-07-10,2013-07-10,1.039
2013-07-11,2013-07-11,1.055
2013-07-12,2013-07-12,1.059
2013-07-15,2013-07-15,1.06
2013-07-16,2013-07-16,1.057
2013-07-17,2013-07-17,1.063
2013-07-18,2013-07-18,1.074
2013-07-19,2013-07-19,1.081
2013-07-22,2013-07-22,1.085
2013-07-23,2013-07-23,1.085
2013-07-24,2013-07-24,1.08
2013-07-25,2013-07-25,1.08
2013-07-26,2013-07-26,1.077
2013-07-29,2013-07-29,1.07
2013-07-30,2013-07-30,1.068
2013-07-31,2013-07-31,1.067
2013-08-01,2013-08-01,1.078
2013-08-02,2013-08-02,1.073
2013-08-05,2013-08-05,1.072
2013-08-06,2013-08-06,1.067
2013-08-07,2013-08-07,1.062
2013-08-08,2013-08-08,1.066
2013-08-09,2013-08-09,1.068
2013-08-12,2013-08-12,1.064
2013-08-13,2013-08-13,1.066
2013-08-14,2013-08-14,1.063
2013-08-15,2013-08-15,1.061
2013-08-16,2013-08-16,1.063
2013-08-19,2013-08-19,1.051
2013-08-20,2013-08-20,1.051
2013-08-21,2013-08-21,1.045
2013-08-22,2013-08-22,1.054
2013-08-23,2013-08-23,1.063
2013-08-26,2013-08-26,1.061
2013-08-27,2013-08-27,1.059
2013-08-28,2013-08-28,1.074
2013-08-29,2013-08-29,1.067
2013-08-30,2013-08-30,1.062
2013-09-02,2013-09-02,1.063
2013-09-03,2013-09-03,1.066
2013-09-04,2013-09-04,1.07
2013-09-05,2013-09-05,1.077
2013-09-06,2013-09-06,1.078
2013-09-09,2013-09-09,1.082
2013-09-10,2013-09-10,1.083
2013-09-11,2013-09-11,1.089
2013-09-12,2013-09-12,1.087
2013-09-13,2013-09-13,1.087
2013-09-16,2013-09-16,1.09
2013-09-17,2013-09-17,1.09
2013-09-18,2013-09-18,1.097
2013-09-23,2013-09-23,1.093
2013-09-24,2013-09-24,1.096
2013-09-25,2013-09-25,1.095
2013-09-26,2013-09-26,1.097
2013-09-27,2013-09-27,1.094
2013-09-30,2013-09-30,1.085
2013-10-08,2013-10-08,1.076
2013-10-09,2013-10-09,1.074
2013-10-10,2013-10-10,1.087
2013-10-11,2013-10-11,1.095
2013-10-14,2013-10-14,1.099
2013-10-15,2013-10-15,1.1
2013-10-16,2013-10-16,1.109
2013-10-17,2013-10-17,1.109
2013-10-18,2013-10-18,1.12
2013-10-21,2013-10-21,1.12
2013-10-22,2013-10-22,1.123
2013-10-23,2013-10-23,1.114
2013-10-24,2013-10-24,1.119
2013-10-25,2013-10-25,1.125
2013-10-28,2013-10-28,1.125
2013-10-29,2013-10-29,1.134
2013-10-30,2013-10-30,1.132
2013-10-31,2013-10-31,1.129
2013-11-01,2013-11-01,1.123
2013-11-04,2013-11-04,1.129
2013-11-05,2013-11-05,1.124
2013-11-06,2013-11-06,1.129
2013-11-07,2013-11-07,1.118
2013-11-08,2013-11-08,1.12
2013-11-11,2013-11-11,1.12
2013-11-12,2013-11-12,1.115
2013-11-13,2013-11-13,1.113
2013-11-14,2013-11-14,1.122
2013-11-15,2013-11-15,1.13
2013-11-18,2013-11-18,1.131
2013-11-19,2013-11-19,1.128
2013-11-20,2013-11-20,1.127
2013-11-21,2013-11-21,1.132
2013-11-22,2013-11-22,1.137
2013-11-25,2013-11-25,1.13
2013-11-26,2013-11-26,1.123
2013-11-27,2013-11-27,1.116
2013-11-28,2013-11-28,1.115
2013-11-29,2013-11-29,1.116
2013-12-02,2013-12-02,1.113
2013-12-03,2013-12-03,1.11
2013-12-04,2013-12-04,1.108
2013-12-05,2013-12-05,1.101
2013-12-06,2013-12-06,1.106
2013-12-09,2013-12-09,1.106
2013-12-10,2013-12-10,1.103
2013-12-11,2013-12-11,1.094
2013-12-12,2013-12-12,1.092
2013-12-13,2013-12-13,1.087
2013-12-16,2013-12-16,1.096
2013-12-17,2013-12-17,1.089
2013-12-18,2013-12-18,1.101
2013-12-19,2013-12-19,1.109
2013-12-20,2013-12-20,1.112
2013-12-23,2013-12-23,1.118
2013-12-24,2013-12-24,1.123
2013-12-25,2013-12-25,1.123
2013-12-26,2013-12-26,1.127
2013-12-27,2013-12-27,1.132
2013-12-30,2013-12-30,1.126
2013-12-31,2013-12-31,1.133
2014-01-02,2014-01-02,1.123
2014-01-03,2014-01-03,1.119
2014-01-06,2014-01-06,1.117
2014-01-07,2014-01-07,1.125
2014-01-08,2014-01-08,1.117
2014-01-09,2014-01-09,1.115
2014-01-10,2014-01-10,1.118
2014-01-13,2014-01-13,1.104
2014-01-14,2014-01-14,1.107
2014-01-15,2014-01-15,1.108
2014-01-16,2014-01-16,1.109
2014-01-17,2014-01-17,1.109
2014-01-20,2014-01-20,1.111
2014-01-21,2014-01-21,1.112
2014-01-22,2014-01-22,1.117
2014-01-23,2014-01-23,1.106
2014-01-24,2014-01-24,1.089
2014-01-27,2014-01-27,1.076
2014-01-28,2014-01-28,1.081
2014-01-29,2014-01-29,1.075
2014-01-30,2014-01-30,1.076
2014-02-07,2014-02-07,1.071
2014-02-10,2014-02-10,1.07
2014-02-11,2014-02-11,1.082
2014-02-12,2014-02-12,1.086
2014-02-13,2014-02-13,1.089
2014-02-14,2014-02-14,1.1
2014-02-17,2014-02-17,1.102
2014-02-18,2014-02-18,1.105
2014-02-19,2014-02-19,1.107
2014-02-20,2014-02-20,1.111
2014-02-21,2014-02-21,1.11
2014-02-24,2014-02-24,1.119
2014-02-25,2014-02-25,1.118
2014-02-26,2014-02-26,1.115
2014-02-27,2014-02-27,1.114
2014-02-28,2014-02-28,1.117
2014-03-03,2014-03-03,1.109
2014-03-04,2014-03-04,1.119
2014-03-05,2014-03-05,1.112
2014-03-06,2014-03-06,1.116
2014-03-07,2014-03-07,1.118
2014-03-10,2014-03-10,1.121
2014-03-11,2014-03-11,1.112
2014-03-12,2014-03-12,1.11
2014-03-13,2014-03-13,1.102
2014-03-14,2014-03-14,1.103
2014-03-17,2014-03-17,1.107
2014-03-18,2014-03-18,1.117
2014-03-19,2014-03-19,1.111
2014-03-20,2014-03-20,1.111
2014-03-21,2014-03-21,1.115
2014-03-24,2014-03-24,1.114
2014-03-25,2014-03-25,1.122
2014-03-26,2014-03-26,1.125
2014-03-27,2014-03-27,1.133
2014-03-28,2014-03-28,1.144
2014-03-31,2014-03-31,1.142
2014-04-01,2014-04-01,1.147
2014-04-02,2014-04-02,1.149
2014-04-03,2014-04-03,1.153
2014-04-04,2014-04-04,1.155
2014-04-08,2014-04-08,1.151
2014-04-09,2014-04-09,1.158
2014-04-10,2014-04-10,1.152
2014-04-11,2014-04-11,1.147
2014-04-14,2014-04-14,1.156
2014-04-15,2014-04-15,1.161
2014-04-16,2014-04-16,1.17
2014-04-17,2014-04-17,1.18
2014-04-18,2014-04-18,1.179
2014-04-21,2014-04-21,1.181
2014-04-22,2014-04-22,1.184
2014-04-23,2014-04-23,1.186
2014-04-24,2014-04-24,1.187
2014-04-25,2014-04-25,1.183
2014-04-28,2014-04-28,1.185
2014-04-29,2014-04-29,1.197
2014-04-30,2014-04-30,1.198
2014-05-05,2014-05-05,1.202
2014-05-06,2014-05-06,1.204
2014-05-07,2014-05-07,1.215
2014-05-08,2014-05-08,1.211
2014-05-09,2014-05-09,1.209
2014-05-12,2014-05-12,1.212
2014-05-13,2014-05-13,1.214
2014-05-14,2014-05-14,1.214
2014-05-15,2014-05-15,1.205
2014-05-16,2014-05-16,1.205
2014-05-19,2014-05-19,1.208
2014-05-20,2014-05-20,1.203
2014-05-21,2014-05-21,1.213
2014-05-22,2014-05-22,1.213
2014-05-23,2014-05-23,1.212
2014-05-26,2014-05-26,1.213
2014-05-27,2014-05-27,1.211
2014-05-28,2014-05-28,1.211
2014-05-29,2014-05-29,1.213
2014-05-30,2014-05-30,1.211
2014-06-03,2014-06-03,1.214
2014-06-04,2014-06-04,1.209
2014-06-05,2014-06-05,1.215
2014-06-06,2014-06-06,1.224
2014-06-09,2014-06-09,1.223
2014-06-10,2014-06-10,1.224
2014-06-11,2014-06-11,1.224
2014-06-12,2014-06-12,1.232
2014-06-13,2014-06-13,1.243
2014-06-16,2014-06-16,1.246
2014-06-17,2014-06-17,1.244
2014-06-18,2014-06-18,1.251
2014-06-19,2014-06-19,1.258
2014-06-20,2014-06-20,1.265
2014-06-23,2014-06-23,1.269
2014-06-24,2014-06-24,1.259
2014-06-25,2014-06-25,1.255
2014-06-26,2014-06-26,1.257
2014-06-27,2014-06-27,1.257
2014-06-30,2014-06-30,1.257
2014-07-01,2014-07-01,1.26
2014-07-02,2014-07-02,1.264
2014-07-03,2014-07-03,1.266
2014-07-04,2014-07-04,1.264
2014-07-07,2014-07-07,1.257
2014-07-08,2014-07-08,1.252
2014-07-09,2014-07-09,1.254
2014-07-10,2014-07-10,1.243
2014-07-11,2014-07-11,1.238
2014-07-14,2014-07-14,1.244
2014-07-15,2014-07-15,1.238
2014-07-16,2014-07-16,1.253
2014-07-17,2014-07-17,1.238
2014-07-18,2014-07-18,1.24
2014-07-21,2014-07-21,1.238
2014-07-22,2014-07-22,1.251
2014-07-23,2014-07-23,1.257
2014-07-24,2014-07-24,1.259
2014-07-25,2014-07-25,1.251
2014-07-28,2014-07-28,1.248
2014-07-29,2014-07-29,1.243
2014-07-30,2014-07-30,1.235
2014-07-31,2014-07-31,1.216
2014-08-01,2014-08-01,1.208
2014-08-04,2014-08-04,1.217
2014-08-05,2014-08-05,1.203
2014-08-06,2014-08-06,1.202
2014-08-07,2014-08-07,1.195
2014-08-08,2014-08-08,1.202
2014-08-11,2014-08-11,1.206
2014-08-12,2014-08-12,1.199
2014-08-13,2014-08-13,1.203
2014-08-14,2014-08-14,1.201
2014-08-15,2014-08-15,1.207
2014-08-18,2014-08-18,1.212
2014-08-19,2014-08-19,1.223
2014-08-20,2014-08-20,1.223
2014-08-21,2014-08-21,1.226
2014-08-22,2014-08-22,1.219
2014-08-25,2014-08-25,1.23
2014-08-26,2014-08-26,1.236
2014-08-27,2014-08-27,1.236
2014-08-28,2014-08-28,1.232
2014-08-29,2014-08-29,1.238
2014-09-01,2014-09-01,1.24
2014-09-02,2014-09-02,1.231
2014-09-03,2014-09-03,1.239
2014-09-04,2014-09-04,1.229
2014-09-05,2014-09-05,1.231
2014-09-09,2014-09-09,1.206
2014-09-10,2014-09-10,1.199
2014-09-11,2014-09-11,1.196
2014-09-12,2014-09-12,1.182
2014-09-15,2014-09-15,1.18
2014-09-16,2014-09-16,1.19
2014-09-17,2014-09-17,1.189
2014-09-18,2014-09-18,1.184
2014-09-19,2014-09-19,1.183
2014-09-22,2014-09-22,1.171
2014-09-23,2014-09-23,1.165
2014-09-24,2014-09-24,1.168
2014-09-25,2014-09-25,1.152
2014-09-26,2014-09-26,1.161
2014-09-29,2014-09-29,1.153
2014-09-30,2014-09-30,1.145
2014-10-08,2014-10-08,1.113
2014-10-09,2014-10-09,1.093
2014-10-10,2014-10-10,1.074
2014-10-13,2014-10-13,1.063
2014-10-14,2014-10-14,1.051
2014-10-15,2014-10-15,1.042
2014-10-16,2014-10-16,1.05
2014-10-17,2014-10-17,1.065
2014-10-20,2014-10-20,1.062
2014-10-21,2014-10-21,1.083
2014-10-22,2014-10-22,1.073
2014-10-23,2014-10-23,1.082
2014-10-24,2014-10-24,1.079
2014-10-27,2014-10-27,1.065
2014-10-28,2014-10-28,1.08
2014-10-29,2014-10-29,1.084
2014-10-30,2014-10-30,1.082
2014-10-31,2014-10-31,1.094
2014-11-03,2014-11-03,1.082
2014-11-04,2014-11-04,1.065
2014-11-05,2014-11-05,1.074
2014-11-06,2014-11-06,1.077
2014-11-07,2014-11-07,1.084
2014-11-10,2014-11-10,1.082
2014-11-11,2014-11-11,1.079
2014-11-12,2014-11-12,1.077
2014-11-13,2014-11-13,1.064
2014-11-14,2014-11-14,1.067
2014-11-17,2014-11-17,1.065
2014-11-18,2014-11-18,1.066
2014-11-19,2014-11-19,1.068
2014-11-20,2014-11-20,1.076
2014-11-21,2014-11-21,1.09
2014-11-24,2014-11-24,1.087
2014-11-25,2014-11-25,1.076
2014-11-26,2014-11-26,1.069
2014-11-27,2014-11-27,1.053
2014-11-28,2014-11-28,1.011
2014-12-01,2014-12-01,1.002
2014-12-02,2014-12-02,1.017
2014-12-03,2014-12-03,1.021
2014-12-04,2014-12-04,1.012
2014-12-05,2014-12-05,1.003
2014-12-08,2014-12-08,0.971
2014-12-09,2014-12-09,0.967
2014-12-10,2014-12-10,0.947
2014-12-11,2014-12-11,0.943
2014-12-12,2014-12-12,0.926
2014-12-15,2014-12-15,0.909
2014-12-16,2014-12-16,0.914
2014-12-17,2014-12-17,0.946
2014-12-18,2014-12-18,0.959
2014-12-19,2014-12-19,0.976
2014-12-22,2014-12-22,0.976
2014-12-23,2014-12-23,0.982
2014-12-24,2014-12-24,0.978
2014-12-25,2014-12-25,0.978
2014-12-26,2014-12-26,0.976
2014-12-29,2014-12-29,0.976
2014-12-30,2014-12-30,0.968
2014-12-31,2014-12-31,0.965
2015-01-05,2015-01-05,0.931
2015-01-06,2015-01-06,0.922
2015-01-07,2015-01-07,0.924
2015-01-08,2015-01-08,0.943
2015-01-09,2015-01-09,0.938
2015-01-12,2015-01-12,0.92
2015-01-13,2015-01-13,0.917
2015-01-14,2015-01-14,0.918
2015-01-15,2015-01-15,0.915
2015-01-16,2015-01-16,0.934
2015-01-19,2015-01-19,0.932
2015-01-20,2015-01-20,0.929
2015-01-21,2015-01-21,0.941
2015-01-22,2015-01-22,0.943
2015-01-23,2015-01-23,0.941
2015-01-26,2015-01-26,0.943
2015-01-27,2015-01-27,0.942
2015-01-28,2015-01-28,0.924
2015-01-29,2015-01-29,0.92
2015-01-30,2015-01-30,0.925
2015-02-02,2015-02-02,0.948
2015-02-03,2015-02-03,0.974
2015-02-04,2015-02-04,0.959
2015-02-05,2015-02-05,0.974
2015-02-06,2015-02-06,0.975
2015-02-09,2015-02-09,0.977
2015-02-10,2015-02-10,0.968
2015-02-11,2015-02-11,0.964
2015-02-12,2015-02-12,0.981
2015-02-13,2015-02-13,1.007
2015-02-16,2015-02-16,1.004
2015-02-17,2015-02-17,1.006
2015-02-25,2015-02-25,0.986
2015-02-26,2015-02-26,0.974
2015-02-27,2015-02-27,0.972
2015-03-02,2015-03-02,0.965
2015-03-03,2015-03-03,0.968
2015-03-04,2015-03-04,0.965
2015-03-05,2015-03-05,0.962
2015-03-06,2015-03-06,0.947
2015-03-09,2015-03-09,0.937
2015-03-10,2015-03-10,0.917
2015-03-11,2015-03-11,0.919
2015-03-12,2015-03-12,0.916
2015-03-13,2015-03-13,0.906
2015-03-16,2015-03-16,0.909
2015-03-17,2015-03-17,0.91
2015-03-18,2015-03-18,0.931
2015-03-19,2015-03-19,0.923
2015-03-20,2015-03-20,0.933
2015-03-23,2015-03-23,0.932
2015-03-24,2015-03-24,0.931
2015-03-25,2015-03-25,0.938
2015-03-26,2015-03-26,0.937
2015-03-27,2015-03-27,0.929
2015-03-30,2015-03-30,0.942
2015-03-31,2015-03-31,0.938
2015-04-01,2015-04-01,0.941
2015-04-02,2015-04-02,0.945
2015-04-03,2015-04-03,0.945
2015-04-07,2015-04-07,0.967
2015-04-08,2015-04-08,0.963
2015-04-09,2015-04-09,0.977
2015-04-10,2015-04-10,0.981
2015-04-13,2015-04-13,0.976
2015-04-14,2015-04-14,0.988
2015-04-15,2015-04-15,1.01
2015-04-16,2015-04-16,1.012
2015-04-17,2015-04-17,1.002
2015-04-20,2015-04-20,1.006
2015-04-21,2015-04-21,0.996
2015-04-22,2015-04-22,0.999
2015-04-23,2015-04-23,1.007
2015-04-24,2015-04-24,1.006
2015-04-27,2015-04-27,1.008
2015-04-28,2015-04-28,1.009
2015-04-29,2015-04-29,1.012
2015-04-30,2015-04-30,1.011
2015-05-04,2015-05-04,1.009
2015-05-05,2015-05-05,1.006
2015-05-06,2015-05-06,1.004
2015-05-07,2015-05-07,0.992
2015-05-08,2015-05-08,1.005
2015-05-11,2015-05-11,0.993
2015-05-12,2015-05-12,0.994
2015-05-13,2015-05-13,0.996
2015-05-14,2015-05-14,0.997
2015-05-15,2015-05-15,0.997
2015-05-18,2015-05-18,0.997
2015-05-19,2015-05-19,0.985
2015-05-20,2015-05-20,0.983
2015-05-21,2015-05-21,0.992
2015-05-22,2015-05-22,0.991
2015-05-25,2015-05-25,0.989
2015-05-26,2015-05-26,0.973
2015-05-27,2015-05-27,0.972
2015-05-28,2015-05-28,0.968
2015-05-29,2015-05-29,0.964
2015-06-01,2015-06-01,0.959
2015-06-02,2015-06-02,0.965
2015-06-03,2015-06-03,0.962
2015-06-04,2015-06-04,0.948
2015-06-05,2015-06-05,0.951
2015-06-08,2015-06-08,0.946
2015-06-09,2015-06-09,0.949
2015-06-10,2015-06-10,0.962
2015-06-11,2015-06-11,0.959
2015-06-12,2015-06-12,0.949
2015-06-15,2015-06-15,0.946
2015-06-16,2015-06-16,0.952
2015-06-17,2015-06-17,0.954
2015-06-18,2015-06-18,0.956
2015-06-19,2015-06-19,0.95
2015-06-23,2015-06-23,0.964
2015-06-24,2015-06-24,0.961
