净值日期,净值日期,累计净值
2019-03-29,2019-03-29,0.9875
2019-04-01,2019-04-01,0.9932
2019-04-02,2019-04-02,0.9972
2019-04-03,2019-04-03,0.9986
2019-04-04,2019-04-04,0.9882
2019-04-08,2019-04-08,0.9821
2019-04-09,2019-04-09,0.9863
2019-04-10,2019-04-10,0.9864
2019-04-11,2019-04-11,0.9846
2019-04-12,2019-04-12,0.9854
2019-04-15,2019-04-15,0.9875
2019-04-16,2019-04-16,0.9917
2019-04-17,2019-04-17,0.9943
2019-04-18,2019-04-18,0.9904
2019-04-23,2019-04-23,0.9736
2019-04-24,2019-04-24,0.9767
2019-04-25,2019-04-25,0.9753
2019-04-26,2019-04-26,0.9847
2019-04-30,2019-04-30,0.9824
2019-05-07,2019-05-07,0.9586
2019-05-08,2019-05-08,0.9496
2019-05-09,2019-05-09,0.9378
2019-05-10,2019-05-10,0.9442
2019-05-13,2019-05-13,0.9236
2019-05-14,2019-05-14,0.9457
2019-05-15,2019-05-15,0.9439
2019-05-16,2019-05-16,0.956
2019-05-17,2019-05-17,0.9616
2019-05-21,2019-05-21,0.9983
2019-05-22,2019-05-22,0.9977
2019-05-23,2019-05-23,0.9947
2019-05-24,2019-05-24,1.0076
2019-05-28,2019-05-28,1.0145
2019-05-29,2019-05-29,1.0084
2019-05-30,2019-05-30,1.0144
2019-05-31,2019-05-31,1.0182
2019-06-03,2019-06-03,1.0263
2019-06-04,2019-06-04,1.0235
2019-06-05,2019-06-05,1.0202
2019-06-06,2019-06-06,1.0114
2019-06-11,2019-06-11,1.0151
2019-06-12,2019-06-12,1.0111
2019-06-13,2019-06-13,1.0076
2019-06-14,2019-06-14,0.9987
2019-06-17,2019-06-17,0.9902
2019-06-18,2019-06-18,0.9973
2019-06-19,2019-06-19,0.9902
2019-06-20,2019-06-20,0.9984
2019-06-21,2019-06-21,0.9884
2019-06-24,2019-06-24,0.9878
2019-06-25,2019-06-25,0.9945
2019-06-26,2019-06-26,1.0028
2019-06-27,2019-06-27,1.0081
2019-06-28,2019-06-28,1.0025
2019-06-30,2019-06-30,1.0024
2019-07-02,2019-07-02,1.0098
2019-07-03,2019-07-03,1.0126
2019-07-05,2019-07-05,1.004
2019-07-08,2019-07-08,0.9907
2019-07-09,2019-07-09,0.991
2019-07-10,2019-07-10,0.9872
2019-07-11,2019-07-11,0.9859
2019-07-12,2019-07-12,0.9868
2019-07-16,2019-07-16,0.9932
2019-07-17,2019-07-17,0.9927
2019-07-18,2019-07-18,0.9883
2019-07-19,2019-07-19,0.9702
2019-07-22,2019-07-22,0.9696
2019-07-23,2019-07-23,0.9666
2019-07-24,2019-07-24,0.9623
2019-07-25,2019-07-25,0.9552
2019-07-26,2019-07-26,0.9632
2019-07-29,2019-07-29,0.9571
2019-07-30,2019-07-30,0.9418
2019-07-31,2019-07-31,0.9426
2019-08-01,2019-08-01,0.9331
2019-08-02,2019-08-02,0.9256
2019-08-06,2019-08-06,0.9196
2019-08-07,2019-08-07,0.9179
2019-08-08,2019-08-08,0.9407
2019-08-09,2019-08-09,0.9378
2019-08-13,2019-08-13,0.9326
2019-08-14,2019-08-14,0.9237
2019-08-15,2019-08-15,0.922
2019-08-16,2019-08-16,0.9346
2019-08-19,2019-08-19,0.9303
2019-08-20,2019-08-20,0.9292
2019-08-21,2019-08-21,0.9237
2019-08-22,2019-08-22,0.9053
2019-08-23,2019-08-23,0.9205
2019-08-27,2019-08-27,0.9436
2019-08-28,2019-08-28,0.9361
2019-08-29,2019-08-29,0.9346
2019-08-30,2019-08-30,0.9389
2019-09-03,2019-09-03,0.9194
2019-09-04,2019-09-04,0.9208
2019-09-05,2019-09-05,0.9253
2019-09-06,2019-09-06,0.9338
2019-09-09,2019-09-09,0.9366
2019-09-10,2019-09-10,0.9354
2019-09-11,2019-09-11,0.9447
2019-09-12,2019-09-12,0.9451
2019-09-17,2019-09-17,0.9304
2019-09-18,2019-09-18,0.9306
2019-09-19,2019-09-19,0.9192
2019-09-20,2019-09-20,0.966
2019-09-24,2019-09-24,0.9786
2019-09-25,2019-09-25,0.9703
2019-09-26,2019-09-26,0.9761
2019-09-27,2019-09-27,0.9739
2019-09-30,2019-09-30,0.9724
2019-10-08,2019-10-08,0.9351
2019-10-09,2019-10-09,0.9475
2019-10-10,2019-10-10,0.9493
2019-10-11,2019-10-11,0.9528
2019-10-15,2019-10-15,0.9553
2019-10-16,2019-10-16,0.9593
2019-10-17,2019-10-17,0.9706
2019-10-18,2019-10-18,0.98
2019-10-21,2019-10-21,0.9796
2019-10-22,2019-10-22,0.9773
2019-10-23,2019-10-23,0.9814
2019-10-24,2019-10-24,0.9775
2019-10-25,2019-10-25,0.9815
2019-10-28,2019-10-28,0.9846
2019-10-29,2019-10-29,0.9922
2019-10-30,2019-10-30,0.9971
2019-10-31,2019-10-31,0.9949
2019-11-01,2019-11-01,1.0039
2019-11-05,2019-11-05,0.9998
2019-11-06,2019-11-06,0.9964
2019-11-07,2019-11-07,0.996
2019-11-08,2019-11-08,0.9838
2019-11-11,2019-11-11,0.9796
2019-11-12,2019-11-12,0.9752
2019-11-13,2019-11-13,0.968
2019-11-14,2019-11-14,0.9693
2019-11-15,2019-11-15,0.9754
2019-11-18,2019-11-18,0.9715
2019-11-19,2019-11-19,0.9753
2019-11-20,2019-11-20,0.9832
2019-11-21,2019-11-21,0.9798
2019-11-22,2019-11-22,0.9795
2019-11-25,2019-11-25,0.9967
2019-11-26,2019-11-26,0.993
2019-11-27,2019-11-27,1.0002
2019-11-29,2019-11-29,0.987
2019-12-02,2019-12-02,0.9867
2019-12-03,2019-12-03,0.9796
2019-12-04,2019-12-04,0.9918
2019-12-05,2019-12-05,0.9941
2019-12-06,2019-12-06,0.9856
2019-12-09,2019-12-09,0.9876
2019-12-10,2019-12-10,0.9841
2019-12-11,2019-12-11,0.9907
2019-12-12,2019-12-12,0.9952
2019-12-13,2019-12-13,0.9998
2019-12-16,2019-12-16,0.991
2019-12-17,2019-12-17,0.998
2019-12-18,2019-12-18,0.9997
2019-12-19,2019-12-19,1.0024
2019-12-20,2019-12-20,1.0052
2019-12-23,2019-12-23,1.0008
2019-12-27,2019-12-27,0.994
2019-12-30,2019-12-30,0.9942
2019-12-31,2019-12-31,0.9936
2020-01-06,2020-01-06,0.9768
2020-01-07,2020-01-07,0.9784
2020-01-08,2020-01-08,0.9825
2020-01-09,2020-01-09,0.9979
2020-01-10,2020-01-10,1.0011
2020-01-14,2020-01-14,1.0047
2020-01-15,2020-01-15,1.003
2020-01-16,2020-01-16,1.0031
2020-01-17,2020-01-17,1.0085
2020-01-21,2020-01-21,0.9859
2020-01-22,2020-01-22,0.9889
2020-01-23,2020-01-23,0.9899
2020-02-03,2020-02-03,0.9593
2020-02-04,2020-02-04,0.9867
2020-02-05,2020-02-05,0.9953
2020-02-06,2020-02-06,1.0041
2020-02-07,2020-02-07,0.9938
2020-02-10,2020-02-10,0.9975
2020-02-12,2020-02-12,1.0055
2020-02-13,2020-02-13,1.0015
2020-02-14,2020-02-14,0.9938
2020-02-18,2020-02-18,0.9859
2020-02-19,2020-02-19,0.9986
2020-02-20,2020-02-20,0.9904
2020-02-21,2020-02-21,0.9889
2020-02-25,2020-02-25,0.9641
2020-02-26,2020-02-26,0.9641
2020-02-27,2020-02-27,0.946
2020-02-28,2020-02-28,0.9144
2020-03-02,2020-03-02,0.9043
2020-03-03,2020-03-03,0.9058
2020-03-04,2020-03-04,0.9034
2020-03-05,2020-03-05,0.8769
2020-03-06,2020-03-06,0.8648
2020-03-09,2020-03-09,0.8221
2020-03-10,2020-03-10,0.8423
2020-03-11,2020-03-11,0.8252
2020-03-12,2020-03-12,0.7337
2020-03-13,2020-03-13,0.8027
2020-03-16,2020-03-16,0.7329
2020-03-17,2020-03-17,0.7671
2020-03-18,2020-03-18,0.7037
2020-03-19,2020-03-19,0.6837
2020-03-23,2020-03-23,0.6283
2020-03-24,2020-03-24,0.648
2020-03-25,2020-03-25,0.6798
2020-03-26,2020-03-26,0.7256
2020-03-27,2020-03-27,0.6936
2020-03-30,2020-03-30,0.6896
2020-03-31,2020-03-31,0.7081
2020-04-01,2020-04-01,0.6655
2020-04-02,2020-04-02,0.6772
2020-04-03,2020-04-03,0.6596
2020-04-07,2020-04-07,0.7106
2020-04-08,2020-04-08,0.7234
2020-04-09,2020-04-09,0.7374
2020-04-10,2020-04-10,0.7368
2020-04-13,2020-04-13,0.7324
2020-04-14,2020-04-14,0.7461
2020-04-15,2020-04-15,0.7192
2020-04-16,2020-04-16,0.7296
2020-04-17,2020-04-17,0.7496
2020-04-20,2020-04-20,0.7446
2020-04-21,2020-04-21,0.7194
2020-04-22,2020-04-22,0.7503
2020-04-23,2020-04-23,0.758
2020-04-24,2020-04-24,0.7439
2020-04-27,2020-04-27,0.7616
2020-04-28,2020-04-28,0.7619
2020-04-29,2020-04-29,0.7874
2020-04-30,2020-04-30,0.7793
2020-05-06,2020-05-06,0.7448
2020-05-07,2020-05-07,0.7556
2020-05-08,2020-05-08,0.7651
2020-05-11,2020-05-11,0.7581
2020-05-12,2020-05-12,0.7825
2020-05-13,2020-05-13,0.7656
2020-05-14,2020-05-14,0.762
2020-05-15,2020-05-15,0.7509
2020-05-18,2020-05-18,0.7546
2020-05-19,2020-05-19,0.7404
2020-05-20,2020-05-20,0.7567
2020-05-21,2020-05-21,0.7552
2020-05-22,2020-05-22,0.7536
2020-05-25,2020-05-25,0.7571
2020-05-26,2020-05-26,0.7571
2020-05-27,2020-05-27,0.764
2020-05-28,2020-05-28,0.7786
2020-05-29,2020-05-29,0.7915
2020-06-01,2020-06-01,0.8102
2020-06-02,2020-06-02,0.8255
2020-06-03,2020-06-03,0.8307
2020-06-04,2020-06-04,0.82
2020-06-05,2020-06-05,0.837
2020-06-08,2020-06-08,0.835
2020-06-09,2020-06-09,0.8237
2020-06-10,2020-06-10,0.8268
2020-06-11,2020-06-11,0.7905
2020-06-12,2020-06-12,0.813
2020-06-15,2020-06-15,0.8142
2020-06-16,2020-06-16,0.8074
2020-06-17,2020-06-17,0.8134
2020-06-18,2020-06-18,0.819
2020-06-19,2020-06-19,0.8301
2020-06-22,2020-06-22,0.8459
2020-06-23,2020-06-23,0.8538
2020-06-24,2020-06-24,0.8359
2020-06-29,2020-06-29,0.8433
2020-06-30,2020-06-30,0.8396
2020-07-01,2020-07-01,0.8523
2020-07-02,2020-07-02,0.8687
2020-07-03,2020-07-03,0.8705
2020-07-06,2020-07-06,0.8863
2020-07-07,2020-07-07,0.88
2020-07-08,2020-07-08,0.8713
2020-07-09,2020-07-09,0.8725
2020-07-10,2020-07-10,0.8702
2020-07-13,2020-07-13,0.8734
2020-07-14,2020-07-14,0.8607
2020-07-15,2020-07-15,0.868
2020-07-16,2020-07-16,0.8724
2020-07-17,2020-07-17,0.887
2020-07-20,2020-07-20,0.8976
2020-07-21,2020-07-21,0.9035
2020-07-22,2020-07-22,0.9008
2020-07-23,2020-07-23,0.903
2020-07-24,2020-07-24,0.9064
2020-07-27,2020-07-27,0.9082
2020-07-28,2020-07-28,0.914
2020-07-29,2020-07-29,0.9116
2020-07-30,2020-07-30,0.9028
2020-07-31,2020-07-31,0.8971
2020-08-03,2020-08-03,0.8946
2020-08-04,2020-08-04,0.9035
2020-08-05,2020-08-05,0.9082
2020-08-06,2020-08-06,0.9116
2020-08-07,2020-08-07,0.9119
2020-08-10,2020-08-10,0.9202
2020-08-11,2020-08-11,0.92
2020-08-12,2020-08-12,0.9234
2020-08-13,2020-08-13,0.9192
2020-08-14,2020-08-14,0.9165
2020-08-17,2020-08-17,0.9207
2020-08-18,2020-08-18,0.9266
2020-08-19,2020-08-19,0.9223
2020-08-20,2020-08-20,0.9214
2020-08-21,2020-08-21,0.9211
2020-08-24,2020-08-24,0.9336
2020-08-25,2020-08-25,0.9337
2020-08-26,2020-08-26,0.9392
2020-08-27,2020-08-27,0.9399
2020-08-28,2020-08-28,0.9536
2020-08-31,2020-08-31,0.9239
2020-09-01,2020-09-01,0.935
2020-09-02,2020-09-02,0.9353
2020-09-03,2020-09-03,0.9245
2020-09-04,2020-09-04,0.9203
2020-09-07,2020-09-07,0.9228
2020-09-08,2020-09-08,0.9108
2020-09-09,2020-09-09,0.9208
2020-09-10,2020-09-10,0.9251
2020-09-11,2020-09-11,0.9311
2020-09-14,2020-09-14,0.9389
2020-09-15,2020-09-15,0.9406
2020-09-16,2020-09-16,0.9399
2020-09-17,2020-09-17,0.9337
2020-09-18,2020-09-18,0.9287
2020-09-21,2020-09-21,0.9147
2020-09-22,2020-09-22,0.9087
2020-09-23,2020-09-23,0.8992
2020-09-24,2020-09-24,0.8848
2020-09-25,2020-09-25,0.9025
2020-09-28,2020-09-28,0.9185
2020-09-29,2020-09-29,0.9168
2020-09-30,2020-09-30,0.9245
2020-10-09,2020-10-09,0.9611
2020-10-12,2020-10-12,0.9478
2020-10-13,2020-10-13,0.9445
2020-10-14,2020-10-14,0.9531
2020-10-15,2020-10-15,0.9339
2020-10-16,2020-10-16,0.9343
2020-10-19,2020-10-19,0.9337
2020-10-20,2020-10-20,0.9352
2020-10-21,2020-10-21,0.9331
2020-10-22,2020-10-22,0.9273
2020-10-23,2020-10-23,0.9321
2020-10-26,2020-10-26,0.9175
2020-10-27,2020-10-27,0.9269
2020-10-28,2020-10-28,0.9078
2020-10-29,2020-10-29,0.908
2020-10-30,2020-10-30,0.905
2020-11-02,2020-11-02,0.9047
2020-11-03,2020-11-03,0.9098
2020-11-04,2020-11-04,0.9298
2020-11-05,2020-11-05,0.9399
2020-11-06,2020-11-06,0.9406
2020-11-09,2020-11-09,0.9608
2020-11-10,2020-11-10,0.9466
2020-11-11,2020-11-11,0.9536
2020-11-12,2020-11-12,0.9473
2020-11-13,2020-11-13,0.9604
2020-11-16,2020-11-16,0.9669
2020-11-17,2020-11-17,0.9619
2020-11-18,2020-11-18,0.9611
2020-11-19,2020-11-19,0.9563
2020-11-20,2020-11-20,0.963
2020-11-23,2020-11-23,0.9647
2020-11-24,2020-11-24,0.9804
2020-11-25,2020-11-25,0.9718
2020-11-26,2020-11-26,0.973
2020-11-27,2020-11-27,0.975
2020-11-30,2020-11-30,0.9653
2020-12-01,2020-12-01,0.9918
2020-12-02,2020-12-02,0.9876
2020-12-03,2020-12-03,0.9922
2020-12-04,2020-12-04,0.9978
2020-12-07,2020-12-07,1.0047
2020-12-08,2020-12-08,1.0042
2020-12-09,2020-12-09,1.0049
2020-12-10,2020-12-10,1.0107
2020-12-11,2020-12-11,1.0106
2020-12-14,2020-12-14,1.0112
2020-12-15,2020-12-15,1.0208
2020-12-16,2020-12-16,1.021
2020-12-17,2020-12-17,1.0254
2020-12-18,2020-12-18,1.0275
2020-12-21,2020-12-21,0.9972
2020-12-22,2020-12-22,1.0025
2020-12-23,2020-12-23,1.0196
2020-12-24,2020-12-24,1.0253
2020-12-25,2020-12-25,1.0247
2020-12-28,2020-12-28,1.0314
2020-12-29,2020-12-29,1.0395
2020-12-30,2020-12-30,1.0427
2020-12-31,2020-12-31,1.0448
2021-01-04,2021-01-04,1.053
2021-01-05,2021-01-05,1.0551
2021-01-06,2021-01-06,1.0533
2021-01-07,2021-01-07,1.052
2021-01-08,2021-01-08,1.0709
2021-01-11,2021-01-11,1.0683
2021-01-12,2021-01-12,1.0797
2021-01-13,2021-01-13,1.073
2021-01-14,2021-01-14,1.0789
2021-01-15,2021-01-15,1.0621
2021-01-18,2021-01-18,1.0599
2021-01-19,2021-01-19,1.0641
2021-01-20,2021-01-20,1.0809
2021-01-21,2021-01-21,1.0751
2021-01-22,2021-01-22,1.0639
2021-01-25,2021-01-25,1.0501
2021-01-26,2021-01-26,1.0491
2021-01-27,2021-01-27,1.0315
2021-01-28,2021-01-28,1.0428
2021-01-29,2021-01-29,1.014
2021-02-01,2021-02-01,1.049
2021-02-02,2021-02-02,1.0766
2021-02-03,2021-02-03,1.0851
2021-02-04,2021-02-04,1.0891
2021-02-05,2021-02-05,1.0908
2021-02-08,2021-02-08,1.1028
2021-02-09,2021-02-09,1.0974
2021-02-10,2021-02-10,1.0957
2021-02-18,2021-02-18,1.1067
2021-02-19,2021-02-19,1.1056
2021-02-22,2021-02-22,1.0864
2021-02-23,2021-02-23,1.0923
2021-02-24,2021-02-24,1.1053
2021-02-25,2021-02-25,1.0946
2021-02-26,2021-02-26,1.0669
2021-03-01,2021-03-01,1.0927
2021-03-02,2021-03-02,1.0975
2021-03-03,2021-03-03,1.1103
2021-03-04,2021-03-04,1.1103
2021-03-05,2021-03-05,1.1065
2021-03-08,2021-03-08,1.1061
2021-03-09,2021-03-09,1.1263
2021-03-10,2021-03-10,1.1257
2021-03-11,2021-03-11,1.1364
2021-03-12,2021-03-12,1.1168
2021-03-15,2021-03-15,1.1133
2021-03-16,2021-03-16,1.1203
2021-03-17,2021-03-17,1.1054
2021-03-18,2021-03-18,1.0828
2021-03-19,2021-03-19,1.1037
2021-03-22,2021-03-22,1.1091
2021-03-23,2021-03-23,1.1044
2021-03-24,2021-03-24,1.0935
2021-03-25,2021-03-25,1.0847
2021-03-26,2021-03-26,1.1023
2021-03-29,2021-03-29,1.1003
2021-03-30,2021-03-30,1.1046
2021-03-31,2021-03-31,1.1069
2021-04-01,2021-04-01,1.1127
2021-04-02,2021-04-02,1.1149
2021-04-06,2021-04-06,1.1023
2021-04-07,2021-04-07,1.0934
2021-04-08,2021-04-08,1.1
2021-04-09,2021-04-09,1.0944
2021-04-12,2021-04-12,1.058
2021-04-13,2021-04-13,1.0619
2021-04-14,2021-04-14,1.0737
2021-04-15,2021-04-15,1.0735
2021-04-16,2021-04-16,1.078
2021-04-19,2021-04-19,1.0531
2021-04-20,2021-04-20,1.0379
2021-04-21,2021-04-21,1.0364
2021-04-22,2021-04-22,1.043
2021-04-23,2021-04-23,1.0477
2021-04-26,2021-04-26,1.0584
2021-04-27,2021-04-27,1.0699
2021-04-28,2021-04-28,1.0809
2021-04-29,2021-04-29,1.0802
2021-04-30,2021-04-30,1.0691
2021-05-06,2021-05-06,1.0941
2021-05-07,2021-05-07,1.1026
2021-05-10,2021-05-10,1.0932
2021-05-11,2021-05-11,1.0908
2021-05-12,2021-05-12,1.0722
2021-05-13,2021-05-13,1.0844
2021-05-14,2021-05-14,1.0926
2021-05-17,2021-05-17,1.1012
2021-05-18,2021-05-18,1.11
2021-05-19,2021-05-19,1.1068
2021-05-20,2021-05-20,1.1113
2021-05-21,2021-05-21,1.1111
2021-05-24,2021-05-24,1.122
2021-05-25,2021-05-25,1.1192
2021-05-26,2021-05-26,1.1268
2021-05-27,2021-05-27,1.1306
2021-05-28,2021-05-28,1.1309
2021-05-31,2021-05-31,1.1285
2021-06-01,2021-06-01,1.1307
2021-06-02,2021-06-02,1.1416
2021-06-03,2021-06-03,1.1435
2021-06-04,2021-06-04,1.1548
2021-06-07,2021-06-07,1.1549
2021-06-08,2021-06-08,1.1543
2021-06-09,2021-06-09,1.1498
2021-06-10,2021-06-10,1.156
2021-06-11,2021-06-11,1.1533
2021-06-15,2021-06-15,1.1535
2021-06-16,2021-06-16,1.1467
2021-06-17,2021-06-17,1.1421
2021-06-18,2021-06-18,1.1317
2021-06-21,2021-06-21,1.1456
2021-06-22,2021-06-22,1.1474
2021-06-23,2021-06-23,1.1434
2021-06-24,2021-06-24,1.1504
2021-06-25,2021-06-25,1.1506
2021-06-28,2021-06-28,1.1494
2021-06-29,2021-06-29,1.1468
2021-06-30,2021-06-30,1.1441
2021-07-01,2021-07-01,1.1406
2021-07-02,2021-07-02,1.1459
2021-07-05,2021-07-05,1.149
2021-07-06,2021-07-06,1.139
2021-07-07,2021-07-07,1.1456
2021-07-08,2021-07-08,1.1365
2021-07-09,2021-07-09,1.1478
2021-07-12,2021-07-12,1.1491
2021-07-13,2021-07-13,1.1479
2021-07-14,2021-07-14,1.1515
2021-07-15,2021-07-15,1.1542
2021-07-16,2021-07-16,1.1484
2021-07-19,2021-07-19,1.1369
2021-07-20,2021-07-20,1.1439
2021-07-21,2021-07-21,1.1457
2021-07-22,2021-07-22,1.1504
2021-07-23,2021-07-23,1.1521
2021-07-26,2021-07-26,1.1588
2021-07-27,2021-07-27,1.1471
2021-07-28,2021-07-28,1.1521
2021-07-29,2021-07-29,1.1591
2021-07-30,2021-07-30,1.1569
2021-08-02,2021-08-02,1.161
2021-08-03,2021-08-03,1.1792
2021-08-04,2021-08-04,1.1815
2021-08-05,2021-08-05,1.1874
2021-08-06,2021-08-06,1.1806
2021-08-09,2021-08-09,1.1787
2021-08-10,2021-08-10,1.1746
2021-08-11,2021-08-11,1.1812
2021-08-12,2021-08-12,1.183
2021-08-13,2021-08-13,1.1916
2021-08-16,2021-08-16,1.1939
2021-08-17,2021-08-17,1.1955
2021-08-18,2021-08-18,1.1915
2021-08-19,2021-08-19,1.1818
2021-08-20,2021-08-20,1.1936
2021-08-23,2021-08-23,1.1931
2021-08-24,2021-08-24,1.197
2021-08-25,2021-08-25,1.1958
2021-08-26,2021-08-26,1.1951
2021-08-27,2021-08-27,1.2182
2021-08-30,2021-08-30,1.2246
2021-08-31,2021-08-31,1.2409
2021-09-01,2021-09-01,1.2453
2021-09-02,2021-09-02,1.2521
2021-09-03,2021-09-03,1.2618
2021-09-06,2021-09-06,1.2618
2021-09-07,2021-09-07,1.2564
2021-09-08,2021-09-08,1.2494
2021-09-09,2021-09-09,1.2555
2021-09-10,2021-09-10,1.2549
2021-09-13,2021-09-13,1.2543
2021-09-14,2021-09-14,1.2553
2021-09-15,2021-09-15,1.2653
2021-09-16,2021-09-16,1.2671
2021-09-17,2021-09-17,1.2573
2021-09-22,2021-09-22,1.2638
2021-09-23,2021-09-23,1.2748
2021-09-24,2021-09-24,1.2724
2021-09-27,2021-09-27,1.274
2021-09-28,2021-09-28,1.2532
2021-09-29,2021-09-29,1.2553
