净值日期,净值日期,累计净值
2014-12-23,2014-12-23,0.793
2014-12-24,2014-12-24,0.78
2014-12-25,2014-12-25,0.779
2014-12-26,2014-12-26,0.774
2014-12-29,2014-12-29,0.772
2014-12-30,2014-12-30,0.761
2014-12-31,2014-12-31,0.759
2015-01-05,2015-01-05,0.721
2015-01-06,2015-01-06,0.7
2015-01-07,2015-01-07,0.693
2015-01-08,2015-01-08,0.711
2015-01-09,2015-01-09,0.713
2015-01-12,2015-01-12,0.693
2015-01-13,2015-01-13,0.689
2015-01-14,2015-01-14,0.703
2015-01-15,2015-01-15,0.684
2015-01-16,2015-01-16,0.705
2015-01-19,2015-01-19,0.704
2015-01-20,2015-01-20,0.695
2015-01-21,2015-01-21,0.707
2015-01-22,2015-01-22,0.707
2015-01-23,2015-01-23,0.703
2015-01-26,2015-01-26,0.72
2015-01-27,2015-01-27,0.732
2015-01-28,2015-01-28,0.691
2015-01-29,2015-01-29,0.697
2015-01-30,2015-01-30,0.712
2015-02-02,2015-02-02,0.753
2015-02-03,2015-02-03,0.781
2015-02-04,2015-02-04,0.763
2015-02-05,2015-02-05,0.786
2015-02-06,2015-02-06,0.788
2015-02-09,2015-02-09,0.787
2015-02-10,2015-02-10,0.769
2015-02-11,2015-02-11,0.771
2015-02-12,2015-02-12,0.788
2015-02-13,2015-02-13,0.807
2015-02-16,2015-02-16,0.807
2015-02-17,2015-02-17,0.817
2015-02-25,2015-02-25,0.799
2015-02-26,2015-02-26,0.779
2015-02-27,2015-02-27,0.772
2015-03-02,2015-03-02,0.759
2015-03-03,2015-03-03,0.769
2015-03-04,2015-03-04,0.772
2015-03-05,2015-03-05,0.765
2015-03-06,2015-03-06,0.749
2015-03-09,2015-03-09,0.74
2015-03-10,2015-03-10,0.722
2015-03-11,2015-03-11,0.734
2015-03-12,2015-03-12,0.728
2015-03-13,2015-03-13,0.724
2015-03-16,2015-03-16,0.725
2015-03-17,2015-03-17,0.716
2015-03-18,2015-03-18,0.747
2015-03-19,2015-03-19,0.728
2015-03-20,2015-03-20,0.735
2015-03-23,2015-03-23,0.725
2015-03-24,2015-03-24,0.731
2015-03-25,2015-03-25,0.745
2015-03-26,2015-03-26,0.753
2015-03-27,2015-03-27,0.737
2015-03-30,2015-03-30,0.75
2015-03-31,2015-03-31,0.749
2015-04-01,2015-04-01,0.759
2015-04-02,2015-04-02,0.767
2015-04-03,2015-04-03,0.767
2015-04-07,2015-04-07,0.795
2015-04-08,2015-04-08,0.773
2015-04-09,2015-04-09,0.787
2015-04-10,2015-04-10,0.791
2015-04-13,2015-04-13,0.785
2015-04-14,2015-04-14,0.809
2015-04-15,2015-04-15,0.837
2015-04-16,2015-04-16,0.831
2015-04-17,2015-04-17,0.817
2015-04-20,2015-04-20,0.821
2015-04-21,2015-04-21,0.798
2015-04-22,2015-04-22,0.798
2015-04-23,2015-04-23,0.807
2015-04-24,2015-04-24,0.803
2015-04-27,2015-04-27,0.795
2015-04-28,2015-04-28,0.802
2015-04-29,2015-04-29,0.823
2015-04-30,2015-04-30,0.826
2015-05-04,2015-05-04,0.814
2015-05-05,2015-05-05,0.796
2015-05-06,2015-05-06,0.79
2015-05-07,2015-05-07,0.772
2015-05-08,2015-05-08,0.788
2015-05-11,2015-05-11,0.775
2015-05-12,2015-05-12,0.784
2015-05-13,2015-05-13,0.775
2015-05-14,2015-05-14,0.767
2015-05-15,2015-05-15,0.768
2015-05-18,2015-05-18,0.771
2015-05-19,2015-05-19,0.751
2015-05-20,2015-05-20,0.751
2015-05-21,2015-05-21,0.767
2015-05-22,2015-05-22,0.763
2015-05-25,2015-05-25,0.763
2015-05-26,2015-05-26,0.747
2015-05-27,2015-05-27,0.748
2015-05-28,2015-05-28,0.741
2015-05-29,2015-05-29,0.746
2015-06-01,2015-06-01,0.74
2015-06-02,2015-06-02,0.754
2015-06-03,2015-06-03,0.746
2015-06-04,2015-06-04,0.733
2015-06-05,2015-06-05,0.745
2015-06-08,2015-06-08,0.741
2015-06-09,2015-06-09,0.745
2015-06-10,2015-06-10,0.756
2015-06-11,2015-06-11,0.747
2015-06-12,2015-06-12,0.738
2015-06-15,2015-06-15,0.737
2015-06-16,2015-06-16,0.747
2015-06-17,2015-06-17,0.738
2015-06-18,2015-06-18,0.735
2015-06-19,2015-06-19,0.726
2015-06-23,2015-06-23,0.742
2015-06-24,2015-06-24,0.734
2015-06-25,2015-06-25,0.73
2015-06-26,2015-06-26,0.726
2015-06-29,2015-06-29,0.703
2015-06-30,2015-06-30,0.707
2015-07-01,2015-07-01,0.685
2015-07-02,2015-07-02,0.683
2015-07-03,2015-07-03,0.683
2015-07-06,2015-07-06,0.664
2015-07-07,2015-07-07,0.681
2015-07-08,2015-07-08,0.656
2015-07-09,2015-07-09,0.671
2015-07-10,2015-07-10,0.664
2015-07-13,2015-07-13,0.668
2015-07-14,2015-07-14,0.688
2015-07-15,2015-07-15,0.663
2015-07-16,2015-07-16,0.655
2015-07-17,2015-07-17,0.639
2015-07-20,2015-07-20,0.618
2015-07-21,2015-07-21,0.621
2015-07-22,2015-07-22,0.609
2015-07-23,2015-07-23,0.609
2015-07-24,2015-07-24,0.592
2015-07-27,2015-07-27,0.576
2015-07-28,2015-07-28,0.596
2015-07-29,2015-07-29,0.611
2015-07-30,2015-07-30,0.602
2015-07-31,2015-07-31,0.589
2015-08-03,2015-08-03,0.57
2015-08-04,2015-08-04,0.57
2015-08-05,2015-08-05,0.564
2015-08-06,2015-08-06,0.588
2015-08-07,2015-08-07,0.571
2015-08-10,2015-08-10,0.608
2015-08-11,2015-08-11,0.617
2015-08-12,2015-08-12,0.642
2015-08-13,2015-08-13,0.632
2015-08-14,2015-08-14,0.626
2015-08-17,2015-08-17,0.625
2015-08-18,2015-08-18,0.627
2015-08-19,2015-08-19,0.604
2015-08-20,2015-08-20,0.588
2015-08-21,2015-08-21,0.567
2015-08-24,2015-08-24,0.535
2015-08-25,2015-08-25,0.529
2015-08-26,2015-08-26,0.544
2015-08-27,2015-08-27,0.579
2015-08-28,2015-08-28,0.596
2015-08-31,2015-08-31,0.611
2015-09-01,2015-09-01,0.579
2015-09-02,2015-09-02,0.585
2015-09-07,2015-09-07,0.577
2015-09-08,2015-09-08,0.587
2015-09-09,2015-09-09,0.572
2015-09-10,2015-09-10,0.579
2015-09-11,2015-09-11,0.567
2015-09-14,2015-09-14,0.554
2015-09-15,2015-09-15,0.563
2015-09-16,2015-09-16,0.589
2015-09-17,2015-09-17,0.587
2015-09-18,2015-09-18,0.566
2015-09-21,2015-09-21,0.567
2015-09-22,2015-09-22,0.559
2015-09-23,2015-09-23,0.544
2015-09-24,2015-09-24,0.548
2015-09-25,2015-09-25,0.541
2015-09-28,2015-09-28,0.514
2015-09-29,2015-09-29,0.518
2015-09-30,2015-09-30,0.531
2015-10-08,2015-10-08,0.646
2015-10-09,2015-10-09,0.636
2015-10-12,2015-10-12,0.613
2015-10-13,2015-10-13,0.599
2015-10-14,2015-10-14,0.607
2015-10-15,2015-10-15,0.624
2015-10-16,2015-10-16,0.626
2015-10-19,2015-10-19,0.605
2015-10-20,2015-10-20,0.611
2015-10-21,2015-10-21,0.589
2015-10-22,2015-10-22,0.593
2015-10-23,2015-10-23,0.592
2015-10-26,2015-10-26,0.576
2015-10-27,2015-10-27,0.56
2015-10-28,2015-10-28,0.579
2015-10-29,2015-10-29,0.584
2015-10-30,2015-10-30,0.591
2015-11-02,2015-11-02,0.601
2015-11-03,2015-11-03,0.623
2015-11-04,2015-11-04,0.619
2015-11-05,2015-11-05,0.622
2015-11-06,2015-11-06,0.619
2015-11-09,2015-11-09,0.623
2015-11-10,2015-11-10,0.625
2015-11-11,2015-11-11,0.599
2015-11-12,2015-11-12,0.581
2015-11-13,2015-11-13,0.585
2015-11-16,2015-11-16,0.609
2015-11-17,2015-11-17,0.598
2015-11-18,2015-11-18,0.61
2015-11-19,2015-11-19,0.594
2015-11-20,2015-11-20,0.582
2015-11-23,2015-11-23,0.587
2015-11-24,2015-11-24,0.607
2015-11-25,2015-11-25,0.604
2015-11-26,2015-11-26,0.604
2015-11-27,2015-11-27,0.591
2015-11-30,2015-11-30,0.594
2015-12-01,2015-12-01,0.598
2015-12-02,2015-12-02,0.574
2015-12-03,2015-12-03,0.566
2015-12-04,2015-12-04,0.551
2015-12-07,2015-12-07,0.517
2015-12-08,2015-12-08,0.52
2015-12-09,2015-12-09,0.524
2015-12-10,2015-12-10,0.533
2015-12-11,2015-12-11,0.509
2015-12-14,2015-12-14,0.499
2015-12-15,2015-12-15,0.508
2015-12-16,2015-12-16,0.499
2015-12-17,2015-12-17,0.484
2015-12-18,2015-12-18,0.477
2015-12-21,2015-12-21,0.469
2015-12-22,2015-12-22,0.475
2015-12-23,2015-12-23,0.51
2015-12-24,2015-12-24,0.507
2015-12-25,2015-12-25,0.506
2015-12-28,2015-12-28,0.488
2015-12-29,2015-12-29,0.497
2015-12-30,2015-12-30,0.484
2015-12-31,2015-12-31,0.495
2016-01-04,2016-01-04,0.499
2016-01-05,2016-01-05,0.499
2016-01-06,2016-01-06,0.465
2016-01-07,2016-01-07,0.457
2016-01-08,2016-01-08,0.459
2016-01-11,2016-01-11,0.441
2016-01-12,2016-01-12,0.435
2016-01-13,2016-01-13,0.421
2016-01-14,2016-01-14,0.435
2016-01-15,2016-01-15,0.42
2016-01-18,2016-01-18,0.42
2016-01-19,2016-01-19,0.399
2016-01-20,2016-01-20,0.398
2016-01-21,2016-01-21,0.423
2016-01-22,2016-01-22,0.44
2016-01-25,2016-01-25,0.41
2016-01-26,2016-01-26,0.435
2016-01-27,2016-01-27,0.437
2016-01-28,2016-01-28,0.452
2016-01-29,2016-01-29,0.472
2016-02-01,2016-02-01,0.457
2016-02-02,2016-02-02,0.438
2016-02-03,2016-02-03,0.457
2016-02-04,2016-02-04,0.453
2016-02-05,2016-02-05,0.435
2016-02-15,2016-02-15,0.406
2016-02-16,2016-02-16,0.401
2016-02-17,2016-02-17,0.42
2016-02-18,2016-02-18,0.403
2016-02-19,2016-02-19,0.396
2016-02-22,2016-02-22,0.414
2016-02-23,2016-02-23,0.393
2016-02-24,2016-02-24,0.401
2016-02-25,2016-02-25,0.402
2016-02-26,2016-02-26,0.411
2016-02-29,2016-02-29,0.41
2016-03-01,2016-03-01,0.419
2016-03-02,2016-03-02,0.441
2016-03-03,2016-03-03,0.461
2016-03-04,2016-03-04,0.477
2016-03-07,2016-03-07,0.493
2016-03-08,2016-03-08,0.455
2016-03-09,2016-03-09,0.471
2016-03-10,2016-03-10,0.469
2016-03-11,2016-03-11,0.488
2016-03-14,2016-03-14,0.48
2016-03-15,2016-03-15,0.481
2016-03-16,2016-03-16,0.5
2016-03-17,2016-03-17,0.507
2016-03-18,2016-03-18,0.503
2016-03-21,2016-03-21,0.504
2016-03-22,2016-03-22,0.506
2016-03-23,2016-03-23,0.482
2016-03-24,2016-03-24,0.49
2016-03-25,2016-03-25,0.491
2016-03-28,2016-03-28,0.486
2016-03-29,2016-03-29,0.491
2016-03-30,2016-03-30,0.489
2016-03-31,2016-03-31,0.495
2016-04-01,2016-04-01,0.486
2016-04-05,2016-04-05,0.477
2016-04-06,2016-04-06,0.494
2016-04-07,2016-04-07,0.494
2016-04-08,2016-04-08,0.512
2016-04-11,2016-04-11,0.511
2016-04-12,2016-04-12,0.544
2016-04-13,2016-04-13,0.538
2016-04-14,2016-04-14,0.541
2016-04-15,2016-04-15,0.533
2016-04-18,2016-04-18,0.541
2016-04-19,2016-04-19,0.553
2016-04-20,2016-04-20,0.559
2016-04-21,2016-04-21,0.556
2016-04-22,2016-04-22,0.576
2016-04-25,2016-04-25,0.569
2016-04-26,2016-04-26,0.584
2016-04-27,2016-04-27,0.601
2016-04-28,2016-04-28,0.584
2016-04-29,2016-04-29,0.579
2016-05-03,2016-05-03,0.55
2016-05-04,2016-05-04,0.54
2016-05-05,2016-05-05,0.552
2016-05-06,2016-05-06,0.546
2016-05-09,2016-05-09,0.534
2016-05-10,2016-05-10,0.556
2016-05-11,2016-05-11,0.561
2016-05-12,2016-05-12,0.557
2016-05-13,2016-05-13,0.551
2016-05-16,2016-05-16,0.563
2016-05-17,2016-05-17,0.57
2016-05-18,2016-05-18,0.562
2016-05-19,2016-05-19,0.562
2016-05-20,2016-05-20,0.567
2016-05-23,2016-05-23,0.565
2016-05-24,2016-05-24,0.569
2016-05-25,2016-05-25,0.588
2016-05-26,2016-05-26,0.583
2016-05-27,2016-05-27,0.579
2016-05-30,2016-05-30,0.582
2016-05-31,2016-05-31,0.586
2016-06-01,2016-06-01,0.593
2016-06-02,2016-06-02,0.593
2016-06-03,2016-06-03,0.587
2016-06-06,2016-06-06,0.6
2016-06-07,2016-06-07,0.617
2016-06-08,2016-06-08,0.611
2016-06-13,2016-06-13,0.577
2016-06-14,2016-06-14,0.578
2016-06-15,2016-06-15,0.58
2016-06-16,2016-06-16,0.563
2016-06-17,2016-06-17,0.579
2016-06-20,2016-06-20,0.588
2016-06-21,2016-06-21,0.597
2016-06-22,2016-06-22,0.594
2016-06-23,2016-06-23,0.602
2016-06-24,2016-06-24,0.571
2016-06-27,2016-06-27,0.547
2016-06-28,2016-06-28,0.574
2016-06-29,2016-06-29,0.583
2016-06-30,2016-06-30,0.578
2016-07-01,2016-07-01,0.591
2016-07-04,2016-07-04,0.59
2016-07-05,2016-07-05,0.569
2016-07-06,2016-07-06,0.575
2016-07-07,2016-07-07,0.564
2016-07-08,2016-07-08,0.575
2016-07-11,2016-07-11,0.573
2016-07-12,2016-07-12,0.6
2016-07-13,2016-07-13,0.588
2016-07-14,2016-07-14,0.586
2016-07-15,2016-07-15,0.583
2016-07-18,2016-07-18,0.587
2016-07-19,2016-07-19,0.581
2016-07-20,2016-07-20,0.581
2016-07-21,2016-07-21,0.571
2016-07-22,2016-07-22,0.57
2016-07-25,2016-07-25,0.558
2016-07-26,2016-07-26,0.568
2016-07-27,2016-07-27,0.555
2016-07-28,2016-07-28,0.557
2016-07-29,2016-07-29,0.57
2016-08-01,2016-08-01,0.545
2016-08-02,2016-08-02,0.55
2016-08-03,2016-08-03,0.569
2016-08-04,2016-08-04,0.574
2016-08-05,2016-08-05,0.582
2016-08-08,2016-08-08,0.595
2016-08-09,2016-08-09,0.588
2016-08-10,2016-08-10,0.58
2016-08-11,2016-08-11,0.592
2016-08-12,2016-08-12,0.599
2016-08-15,2016-08-15,0.61
2016-08-16,2016-08-16,0.609
2016-08-17,2016-08-17,0.607
2016-08-18,2016-08-18,0.627
2016-08-19,2016-08-19,0.621
2016-08-22,2016-08-22,0.614
2016-08-23,2016-08-23,0.623
2016-08-24,2016-08-24,0.615
2016-08-25,2016-08-25,0.617
2016-08-26,2016-08-26,0.618
2016-08-29,2016-08-29,0.627
2016-08-30,2016-08-30,0.626
2016-08-31,2016-08-31,0.614
2016-09-01,2016-09-01,0.611
2016-09-02,2016-09-02,0.622
2016-09-05,2016-09-05,0.623
2016-09-06,2016-09-06,0.629
2016-09-07,2016-09-07,0.633
2016-09-08,2016-09-08,0.649
2016-09-09,2016-09-09,0.629
2016-09-12,2016-09-12,0.638
2016-09-13,2016-09-13,0.61
2016-09-14,2016-09-14,0.597
2016-09-19,2016-09-19,0.603
2016-09-20,2016-09-20,0.592
2016-09-21,2016-09-21,0.614
2016-09-22,2016-09-22,0.617
2016-09-23,2016-09-23,0.602
2016-09-26,2016-09-26,0.602
2016-09-27,2016-09-27,0.588
2016-09-28,2016-09-28,0.623
2016-09-29,2016-09-29,0.629
2016-09-30,2016-09-30,0.64
2016-10-10,2016-10-10,0.653
2016-10-11,2016-10-11,0.646
2016-10-12,2016-10-12,0.641
2016-10-13,2016-10-13,0.638
2016-10-14,2016-10-14,0.63
2016-10-17,2016-10-17,0.628
2016-10-18,2016-10-18,0.627
2016-10-19,2016-10-19,0.638
2016-10-20,2016-10-20,0.639
2016-10-21,2016-10-21,0.638
2016-10-24,2016-10-24,0.632
2016-10-25,2016-10-25,0.621
2016-10-26,2016-10-26,0.621
2016-10-27,2016-10-27,0.622
2016-10-28,2016-10-28,0.613
2016-10-31,2016-10-31,0.598
2016-11-01,2016-11-01,0.599
2016-11-02,2016-11-02,0.588
2016-11-03,2016-11-03,0.591
2016-11-04,2016-11-04,0.587
2016-11-07,2016-11-07,0.601
2016-11-08,2016-11-08,0.6
2016-11-09,2016-11-09,0.626
2016-11-10,2016-11-10,0.625
2016-11-11,2016-11-11,0.619
2016-11-14,2016-11-14,0.628
2016-11-15,2016-11-15,0.656
2016-11-16,2016-11-16,0.651
2016-11-17,2016-11-17,0.652
2016-11-18,2016-11-18,0.656
2016-11-21,2016-11-21,0.686
2016-11-22,2016-11-22,0.682
2016-11-23,2016-11-23,0.689
2016-11-24,2016-11-24,0.691
2016-11-25,2016-11-25,0.682
2016-11-28,2016-11-28,0.659
2016-11-29,2016-11-29,0.644
2016-11-30,2016-11-30,0.715
2016-12-01,2016-12-01,0.719
2016-12-02,2016-12-02,0.716
2016-12-05,2016-12-05,0.725
2016-12-06,2016-12-06,0.725
2016-12-07,2016-12-07,0.731
2016-12-08,2016-12-08,0.738
2016-12-09,2016-12-09,0.738
2016-12-12,2016-12-12,0.734
2016-12-13,2016-12-13,0.741
2016-12-14,2016-12-14,0.715
2016-12-15,2016-12-15,0.721
2016-12-16,2016-12-16,0.724
2016-12-19,2016-12-19,0.726
2016-12-20,2016-12-20,0.725
2016-12-21,2016-12-21,0.724
2016-12-22,2016-12-22,0.727
2016-12-23,2016-12-23,0.728
2016-12-26,2016-12-26,0.728
2016-12-27,2016-12-27,0.732
2016-12-28,2016-12-28,0.724
2016-12-29,2016-12-29,0.719
2016-12-30,2016-12-30,0.714
2016-12-31,2016-12-31,0.714
2017-01-03,2017-01-03,0.725
2017-01-04,2017-01-04,0.728
2017-01-05,2017-01-05,0.724
2017-01-06,2017-01-06,0.712
2017-01-09,2017-01-09,0.7
2017-01-10,2017-01-10,0.699
2017-01-11,2017-01-11,0.706
2017-01-12,2017-01-12,0.7
2017-01-13,2017-01-13,0.694
2017-01-16,2017-01-16,0.694
2017-01-17,2017-01-17,0.705
2017-01-18,2017-01-18,0.699
2017-01-19,2017-01-19,0.697
2017-01-20,2017-01-20,0.702
2017-01-23,2017-01-23,0.694
2017-01-24,2017-01-24,0.702
2017-01-25,2017-01-25,0.709
2017-01-26,2017-01-26,0.712
2017-02-03,2017-02-03,0.693
2017-02-06,2017-02-06,0.684
2017-02-07,2017-02-07,0.668
2017-02-08,2017-02-08,0.672
2017-02-09,2017-02-09,0.682
2017-02-10,2017-02-10,0.69
2017-02-13,2017-02-13,0.685
2017-02-14,2017-02-14,0.691
2017-02-15,2017-02-15,0.686
2017-02-16,2017-02-16,0.674
2017-02-17,2017-02-17,0.67
2017-02-20,2017-02-20,0.672
2017-02-21,2017-02-21,0.68
2017-02-22,2017-02-22,0.662
2017-02-23,2017-02-23,0.66
2017-02-24,2017-02-24,0.648
2017-02-27,2017-02-27,0.654
2017-02-28,2017-02-28,0.648
2017-03-01,2017-03-01,0.666
2017-03-02,2017-03-02,0.65
2017-03-03,2017-03-03,0.649
2017-03-06,2017-03-06,0.652
2017-03-07,2017-03-07,0.645
2017-03-08,2017-03-08,0.619
2017-03-09,2017-03-09,0.625
2017-03-10,2017-03-10,0.622
2017-03-13,2017-03-13,0.625
2017-03-14,2017-03-14,0.619
2017-03-15,2017-03-15,0.637
2017-03-16,2017-03-16,0.629
2017-03-17,2017-03-17,0.628
2017-03-20,2017-03-20,0.629
2017-03-21,2017-03-21,0.616
2017-03-22,2017-03-22,0.609
2017-03-23,2017-03-23,0.607
2017-03-24,2017-03-24,0.606
2017-03-27,2017-03-27,0.608
2017-03-28,2017-03-28,0.624
2017-03-29,2017-03-29,0.641
2017-03-30,2017-03-30,0.635
2017-03-31,2017-03-31,0.644
2017-04-05,2017-04-05,0.635
2017-04-06,2017-04-06,0.644
2017-04-07,2017-04-07,0.64
2017-04-10,2017-04-10,0.651
2017-04-11,2017-04-11,0.651
2017-04-12,2017-04-12,0.64
2017-04-13,2017-04-13,0.622
2017-04-14,2017-04-14,0.623
2017-04-17,2017-04-17,0.626
2017-04-18,2017-04-18,0.617
2017-04-19,2017-04-19,0.6
2017-04-20,2017-04-20,0.602
2017-04-21,2017-04-21,0.604
2017-04-24,2017-04-24,0.606
2017-04-25,2017-04-25,0.619
2017-04-26,2017-04-26,0.616
2017-04-27,2017-04-27,0.606
2017-04-28,2017-04-28,0.602
2017-05-02,2017-05-02,0.597
2017-05-03,2017-05-03,0.596
2017-05-04,2017-05-04,0.577
2017-05-05,2017-05-05,0.598
2017-05-08,2017-05-08,0.606
2017-05-09,2017-05-09,0.6
2017-05-10,2017-05-10,0.613
2017-05-11,2017-05-11,0.609
2017-05-12,2017-05-12,0.606
2017-05-15,2017-05-15,0.609
2017-05-16,2017-05-16,0.603
2017-05-17,2017-05-17,0.594
2017-05-18,2017-05-18,0.592
2017-05-19,2017-05-19,0.608
2017-05-22,2017-05-22,0.602
2017-05-23,2017-05-23,0.602
2017-05-24,2017-05-24,0.596
2017-05-25,2017-05-25,0.58
2017-05-26,2017-05-26,0.582
2017-05-31,2017-05-31,0.559
2017-06-01,2017-06-01,0.561
2017-06-02,2017-06-02,0.55
2017-06-05,2017-06-05,0.548
2017-06-06,2017-06-06,0.561
2017-06-07,2017-06-07,0.538
2017-06-08,2017-06-08,0.535
2017-06-09,2017-06-09,0.555
2017-06-12,2017-06-12,0.557
2017-06-13,2017-06-13,0.571
2017-06-14,2017-06-14,0.547
2017-06-15,2017-06-15,0.533
2017-06-16,2017-06-16,0.539
2017-06-19,2017-06-19,0.538
2017-06-20,2017-06-20,0.532
2017-06-21,2017-06-21,0.517
2017-06-22,2017-06-22,0.518
2017-06-23,2017-06-23,0.53
2017-06-26,2017-06-26,0.532
2017-06-27,2017-06-27,0.533
2017-06-28,2017-06-28,0.534
2017-06-29,2017-06-29,0.54
2017-06-30,2017-06-30,0.541
2017-07-03,2017-07-03,0.554
2017-07-04,2017-07-04,0.554
2017-07-05,2017-07-05,0.536
2017-07-06,2017-07-06,0.524
2017-07-07,2017-07-07,0.522
2017-07-10,2017-07-10,0.53
2017-07-11,2017-07-11,0.534
2017-07-12,2017-07-12,0.534
2017-07-13,2017-07-13,0.537
2017-07-14,2017-07-14,0.541
2017-07-17,2017-07-17,0.539
2017-07-18,2017-07-18,0.533
2017-07-19,2017-07-19,0.55
2017-07-20,2017-07-20,0.54
2017-07-21,2017-07-21,0.534
2017-07-24,2017-07-24,0.533
2017-07-25,2017-07-25,0.55
2017-07-26,2017-07-26,0.549
2017-07-27,2017-07-27,0.553
2017-07-28,2017-07-28,0.552
2017-07-31,2017-07-31,0.547
2017-08-01,2017-08-01,0.542
2017-08-02,2017-08-02,0.533
2017-08-03,2017-08-03,0.515
2017-08-04,2017-08-04,0.526
2017-08-07,2017-08-07,0.518
2017-08-08,2017-08-08,0.517
2017-08-09,2017-08-09,0.518
2017-08-10,2017-08-10,0.509
2017-08-11,2017-08-11,0.509
2017-08-14,2017-08-14,0.503
2017-08-15,2017-08-15,0.502
2017-08-16,2017-08-16,0.496
2017-08-17,2017-08-17,0.488
2017-08-18,2017-08-18,0.494
2017-08-21,2017-08-21,0.488
2017-08-22,2017-08-22,0.491
2017-08-23,2017-08-23,0.496
2017-08-24,2017-08-24,0.496
2017-08-25,2017-08-25,0.497
2017-08-28,2017-08-28,0.492
2017-08-29,2017-08-29,0.491
2017-08-30,2017-08-30,0.492
2017-08-31,2017-08-31,0.499
2017-09-01,2017-09-01,0.506
2017-09-04,2017-09-04,0.504
2017-09-05,2017-09-05,0.499
2017-09-06,2017-09-06,0.506
2017-09-07,2017-09-07,0.503
2017-09-08,2017-09-08,0.488
2017-09-11,2017-09-11,0.492
2017-09-12,2017-09-12,0.504
2017-09-13,2017-09-13,0.518
2017-09-14,2017-09-14,0.521
2017-09-15,2017-09-15,0.521
2017-09-18,2017-09-18,0.526
2017-09-19,2017-09-19,0.528
2017-09-20,2017-09-20,0.54
2017-09-21,2017-09-21,0.542
2017-09-22,2017-09-22,0.544
2017-09-25,2017-09-25,0.56
2017-09-26,2017-09-26,0.563
2017-09-27,2017-09-27,0.568
2017-09-28,2017-09-28,0.566
2017-09-29,2017-09-29,0.565
2017-10-09,2017-10-09,0.559
2017-10-10,2017-10-10,0.556
2017-10-11,2017-10-11,0.556
2017-10-12,2017-10-12,0.552
2017-10-13,2017-10-13,0.552
2017-10-16,2017-10-16,0.552
2017-10-17,2017-10-17,0.554
2017-10-18,2017-10-18,0.55
2017-10-19,2017-10-19,0.547
2017-10-20,2017-10-20,0.549
2017-10-23,2017-10-23,0.538
2017-10-24,2017-10-24,0.538
2017-10-25,2017-10-25,0.534
2017-10-26,2017-10-26,0.537
2017-10-27,2017-10-27,0.554
2017-10-30,2017-10-30,0.56
2017-10-31,2017-10-31,0.567
2017-11-01,2017-11-01,0.582
2017-11-02,2017-11-02,0.575
2017-11-03,2017-11-03,0.582
2017-11-06,2017-11-06,0.607
2017-11-07,2017-11-07,0.603
2017-11-08,2017-11-08,0.595
2017-11-09,2017-11-09,0.604
2017-11-10,2017-11-10,0.601
2017-11-13,2017-11-13,0.592
2017-11-14,2017-11-14,0.572
2017-11-15,2017-11-15,0.564
2017-11-16,2017-11-16,0.566
2017-11-17,2017-11-17,0.577
2017-11-20,2017-11-20,0.57
2017-11-21,2017-11-21,0.573
2017-11-22,2017-11-22,0.581
2017-11-23,2017-11-23,0.579
2017-11-24,2017-11-24,0.578
2017-11-27,2017-11-27,0.565
2017-11-28,2017-11-28,0.57
2017-11-29,2017-11-29,0.572
2017-11-30,2017-11-30,0.586
2017-12-01,2017-12-01,0.597
2017-12-04,2017-12-04,0.59
2017-12-05,2017-12-05,0.586
2017-12-06,2017-12-06,0.569
2017-12-07,2017-12-07,0.573
2017-12-08,2017-12-08,0.581
2017-12-11,2017-12-11,0.587
2017-12-12,2017-12-12,0.578
2017-12-13,2017-12-13,0.574
2017-12-14,2017-12-14,0.566
2017-12-15,2017-12-15,0.562
2017-12-18,2017-12-18,0.573
2017-12-19,2017-12-19,0.573
2017-12-20,2017-12-20,0.586
2017-12-21,2017-12-21,0.599
2017-12-22,2017-12-22,0.602
2017-12-25,2017-12-25,0.601
2017-12-26,2017-12-26,0.611
2017-12-27,2017-12-27,0.606
2017-12-28,2017-12-28,0.611
2017-12-29,2017-12-29,0.604
2017-12-31,2017-12-31,0.604
2018-01-02,2018-01-02,0.616
2018-01-03,2018-01-03,0.621
2018-01-04,2018-01-04,0.625
2018-01-05,2018-01-05,0.62
2018-01-08,2018-01-08,0.622
2018-01-09,2018-01-09,0.623
2018-01-10,2018-01-10,0.622
2018-01-11,2018-01-11,0.635
2018-01-12,2018-01-12,0.638
2018-01-15,2018-01-15,0.634
2018-01-16,2018-01-16,0.621
2018-01-17,2018-01-17,0.626
2018-01-18,2018-01-18,0.619
2018-01-19,2018-01-19,0.615
2018-01-22,2018-01-22,0.629
2018-01-23,2018-01-23,0.631
2018-01-24,2018-01-24,0.627
2018-01-25,2018-01-25,0.613
2018-01-26,2018-01-26,0.613
2018-01-29,2018-01-29,0.6
2018-01-30,2018-01-30,0.58
2018-01-31,2018-01-31,0.579
2018-02-01,2018-02-01,0.579
2018-02-02,2018-02-02,0.555
2018-02-05,2018-02-05,0.539
2018-02-06,2018-02-06,0.546
2018-02-07,2018-02-07,0.528
2018-02-08,2018-02-08,0.507
2018-02-09,2018-02-09,0.511
2018-02-12,2018-02-12,0.522
2018-02-13,2018-02-13,0.517
2018-02-14,2018-02-14,0.537
2018-02-22,2018-02-22,0.534
2018-02-23,2018-02-23,0.547
2018-02-26,2018-02-26,0.548
