净值日期,净值日期,累计净值
2020-09-16,2020-09-16,1.5617
2020-09-17,2020-09-17,1.5592
2020-09-18,2020-09-18,1.5956
2020-09-21,2020-09-21,1.5918
2020-09-22,2020-09-22,1.5794
2020-09-23,2020-09-23,1.5672
2020-09-24,2020-09-24,1.537
2020-09-25,2020-09-25,1.5169
2020-09-28,2020-09-28,1.5272
2020-09-29,2020-09-29,1.5275
2020-09-30,2020-09-30,1.5209
2020-10-09,2020-10-09,1.525
2020-10-12,2020-10-12,1.5532
2020-10-13,2020-10-13,1.545
2020-10-14,2020-10-14,1.5332
2020-10-15,2020-10-15,1.5299
2020-10-16,2020-10-16,1.5322
2020-10-19,2020-10-19,1.5304
2020-10-20,2020-10-20,1.5221
2020-10-21,2020-10-21,1.5133
2020-10-22,2020-10-22,1.5096
2020-10-23,2020-10-23,1.5047
2020-10-26,2020-10-26,1.4974
2020-10-27,2020-10-27,1.483
2020-10-28,2020-10-28,1.4701
2020-10-29,2020-10-29,1.4778
2020-10-30,2020-10-30,1.4506
2020-11-02,2020-11-02,1.459
2020-11-03,2020-11-03,1.4692
2020-11-04,2020-11-04,1.4664
2020-11-05,2020-11-05,1.495
2020-11-06,2020-11-06,1.4972
2020-11-09,2020-11-09,1.5036
2020-11-10,2020-11-10,1.5018
2020-11-11,2020-11-11,1.5095
2020-11-12,2020-11-12,1.4986
2020-11-13,2020-11-13,1.4848
2020-11-16,2020-11-16,1.5032
2020-11-17,2020-11-17,1.5316
2020-11-18,2020-11-18,1.5456
2020-11-19,2020-11-19,1.5494
2020-11-20,2020-11-20,1.5418
2020-11-23,2020-11-23,1.5444
2020-11-24,2020-11-24,1.5354
2020-11-25,2020-11-25,1.5237
2020-11-26,2020-11-26,1.5207
2020-11-27,2020-11-27,1.5416
2020-11-30,2020-11-30,1.5349
2020-12-01,2020-12-01,1.5411
2020-12-02,2020-12-02,1.5507
2020-12-03,2020-12-03,1.5428
2020-12-04,2020-12-04,1.5325
2020-12-07,2020-12-07,1.5144
2020-12-08,2020-12-08,1.5075
2020-12-09,2020-12-09,1.4937
2020-12-10,2020-12-10,1.4925
2020-12-11,2020-12-11,1.4783
2020-12-14,2020-12-14,1.4952
2020-12-15,2020-12-15,1.4837
2020-12-16,2020-12-16,1.4806
2020-12-17,2020-12-17,1.4882
2020-12-18,2020-12-18,1.4777
2020-12-21,2020-12-21,1.4739
2020-12-22,2020-12-22,1.4638
2020-12-23,2020-12-23,1.4594
2020-12-24,2020-12-24,1.4477
2020-12-25,2020-12-25,1.4469
2020-12-28,2020-12-28,1.4462
2020-12-29,2020-12-29,1.4586
2020-12-30,2020-12-30,1.4478
2020-12-31,2020-12-31,1.4638
2021-01-04,2021-01-04,1.4337
2021-01-05,2021-01-05,1.4402
2021-01-06,2021-01-06,1.4433
2021-01-07,2021-01-07,1.4317
2021-01-08,2021-01-08,1.4418
2021-01-11,2021-01-11,1.4362
2021-01-12,2021-01-12,1.4373
2021-01-13,2021-01-13,1.4423
2021-01-14,2021-01-14,1.4439
2021-01-15,2021-01-15,1.4453
2021-01-18,2021-01-18,1.4701
2021-01-19,2021-01-19,1.5016
2021-01-20,2021-01-20,1.4904
2021-01-21,2021-01-21,1.4859
2021-01-22,2021-01-22,1.4718
2021-01-25,2021-01-25,1.461
2021-01-26,2021-01-26,1.4668
2021-01-27,2021-01-27,1.4559
2021-01-28,2021-01-28,1.4345
2021-01-29,2021-01-29,1.4126
2021-02-01,2021-02-01,1.4233
2021-02-02,2021-02-02,1.4346
2021-02-03,2021-02-03,1.4339
2021-02-04,2021-02-04,1.4213
2021-02-05,2021-02-05,1.4382
2021-02-08,2021-02-08,1.4509
2021-02-09,2021-02-09,1.4506
2021-02-10,2021-02-10,1.453
2021-02-18,2021-02-18,1.4824
2021-02-19,2021-02-19,1.5039
2021-02-22,2021-02-22,1.5168
2021-02-23,2021-02-23,1.5001
2021-02-24,2021-02-24,1.5009
2021-02-25,2021-02-25,1.566
2021-02-26,2021-02-26,1.524
2021-03-01,2021-03-01,1.5387
2021-03-02,2021-03-02,1.5252
2021-03-03,2021-03-03,1.54
2021-03-04,2021-03-04,1.512
2021-03-05,2021-03-05,1.4911
2021-03-08,2021-03-08,1.4746
2021-03-09,2021-03-09,1.4555
2021-03-10,2021-03-10,1.4449
2021-03-11,2021-03-11,1.4599
2021-03-12,2021-03-12,1.469
2021-03-15,2021-03-15,1.4648
2021-03-16,2021-03-16,1.4957
2021-03-17,2021-03-17,1.5023
2021-03-18,2021-03-18,1.5076
2021-03-19,2021-03-19,1.4753
2021-03-22,2021-03-22,1.4844
2021-03-23,2021-03-23,1.4676
2021-03-24,2021-03-24,1.4439
2021-03-25,2021-03-25,1.4423
2021-03-26,2021-03-26,1.45
2021-03-29,2021-03-29,1.453
2021-03-30,2021-03-30,1.4626
2021-03-31,2021-03-31,1.4515
2021-04-01,2021-04-01,1.4554
2021-04-02,2021-04-02,1.4616
2021-04-06,2021-04-06,1.4609
2021-04-07,2021-04-07,1.4714
2021-04-08,2021-04-08,1.4625
2021-04-09,2021-04-09,1.4627
2021-04-12,2021-04-12,1.4567
2021-04-13,2021-04-13,1.4535
2021-04-14,2021-04-14,1.4694
2021-04-15,2021-04-15,1.4724
2021-04-16,2021-04-16,1.4884
2021-04-19,2021-04-19,1.5008
2021-04-20,2021-04-20,1.5001
2021-04-21,2021-04-21,1.5006
2021-04-22,2021-04-22,1.502
2021-04-23,2021-04-23,1.4941
2021-04-26,2021-04-26,1.4859
2021-04-27,2021-04-27,1.488
2021-04-28,2021-04-28,1.4997
2021-04-29,2021-04-29,1.5165
2021-04-30,2021-04-30,1.4956
2021-05-06,2021-05-06,1.4928
2021-05-07,2021-05-07,1.4913
2021-05-10,2021-05-10,1.4668
2021-05-11,2021-05-11,1.4685
2021-05-12,2021-05-12,1.4623
2021-05-13,2021-05-13,1.4689
2021-05-14,2021-05-14,1.4871
2021-05-17,2021-05-17,1.4932
2021-05-18,2021-05-18,1.5003
2021-05-19,2021-05-19,1.4867
2021-05-20,2021-05-20,1.4859
2021-05-21,2021-05-21,1.4775
2021-05-24,2021-05-24,1.4716
2021-05-25,2021-05-25,1.4832
2021-05-26,2021-05-26,1.4933
2021-05-27,2021-05-27,1.4987
2021-05-28,2021-05-28,1.4905
2021-05-31,2021-05-31,1.4807
2021-06-01,2021-06-01,1.4816
2021-06-02,2021-06-02,1.4807
2021-06-03,2021-06-03,1.4849
2021-06-04,2021-06-04,1.4823
2021-06-07,2021-06-07,1.4673
2021-06-08,2021-06-08,1.4684
2021-06-09,2021-06-09,1.4638
2021-06-10,2021-06-10,1.4555
2021-06-11,2021-06-11,1.4565
2021-06-15,2021-06-15,1.4352
2021-06-16,2021-06-16,1.4378
2021-06-17,2021-06-17,1.4417
2021-06-18,2021-06-18,1.434
2021-06-21,2021-06-21,1.4233
2021-06-22,2021-06-22,1.4246
2021-06-23,2021-06-23,1.4299
2021-06-24,2021-06-24,1.4259
2021-06-25,2021-06-25,1.433
2021-06-28,2021-06-28,1.427
2021-06-29,2021-06-29,1.4216
2021-06-30,2021-06-30,1.4233
2021-07-01,2021-07-01,1.4447
2021-07-02,2021-07-02,1.4251
2021-07-05,2021-07-05,1.4175
2021-07-06,2021-07-06,1.4381
2021-07-07,2021-07-07,1.4256
2021-07-08,2021-07-08,1.4143
2021-07-09,2021-07-09,1.4181
2021-07-12,2021-07-12,1.4078
2021-07-13,2021-07-13,1.418
2021-07-14,2021-07-14,1.4019
2021-07-15,2021-07-15,1.4098
2021-07-16,2021-07-16,1.4068
2021-07-19,2021-07-19,1.3925
2021-07-20,2021-07-20,1.3856
2021-07-21,2021-07-21,1.3717
2021-07-22,2021-07-22,1.3892
2021-07-23,2021-07-23,1.3728
2021-07-26,2021-07-26,1.3267
2021-07-27,2021-07-27,1.2886
2021-07-28,2021-07-28,1.2828
2021-07-29,2021-07-29,1.284
2021-07-30,2021-07-30,1.286
2021-08-02,2021-08-02,1.3041
2021-08-03,2021-08-03,1.3039
2021-08-04,2021-08-04,1.2982
2021-08-05,2021-08-05,1.3155
2021-08-06,2021-08-06,1.3165
2021-08-09,2021-08-09,1.3686
2021-08-10,2021-08-10,1.375
2021-08-11,2021-08-11,1.4215
2021-08-12,2021-08-12,1.4066
2021-08-13,2021-08-13,1.4051
2021-08-16,2021-08-16,1.4217
2021-08-17,2021-08-17,1.4232
2021-08-18,2021-08-18,1.4338
2021-08-19,2021-08-19,1.4121
2021-08-20,2021-08-20,1.4134
2021-08-23,2021-08-23,1.4158
2021-08-24,2021-08-24,1.4171
2021-08-25,2021-08-25,1.4166
2021-08-26,2021-08-26,1.4011
2021-08-27,2021-08-27,1.3873
2021-08-30,2021-08-30,1.371
2021-08-31,2021-08-31,1.4001
2021-09-01,2021-09-01,1.443
2021-09-02,2021-09-02,1.4672
2021-09-03,2021-09-03,1.458
2021-09-06,2021-09-06,1.4607
2021-09-07,2021-09-07,1.4758
2021-09-08,2021-09-08,1.4834
2021-09-09,2021-09-09,1.4864
2021-09-10,2021-09-10,1.4912
2021-09-13,2021-09-13,1.519
2021-09-14,2021-09-14,1.4773
2021-09-15,2021-09-15,1.4548
2021-09-16,2021-09-16,1.4253
2021-09-17,2021-09-17,1.4251
2021-09-22,2021-09-22,1.4741
2021-09-23,2021-09-23,1.4935
2021-09-24,2021-09-24,1.4782
2021-09-27,2021-09-27,1.4434
2021-09-28,2021-09-28,1.5061
2021-09-29,2021-09-29,1.5048
2021-09-30,2021-09-30,1.5329
2021-10-08,2021-10-08,1.501
2021-10-11,2021-10-11,1.5207
2021-10-12,2021-10-12,1.5258
2021-10-13,2021-10-13,1.5006
2021-10-14,2021-10-14,1.4739
2021-10-15,2021-10-15,1.4916
2021-10-18,2021-10-18,1.4948
2021-10-19,2021-10-19,1.4847
2021-10-20,2021-10-20,1.4444
2021-10-21,2021-10-21,1.4844
2021-10-22,2021-10-22,1.4876
2021-10-25,2021-10-25,1.4756
2021-10-26,2021-10-26,1.4581
2021-10-27,2021-10-27,1.4359
2021-10-28,2021-10-28,1.3933
2021-10-29,2021-10-29,1.3714
2021-11-01,2021-11-01,1.3562
2021-11-02,2021-11-02,1.3283
2021-11-03,2021-11-03,1.3597
2021-11-04,2021-11-04,1.3445
2021-11-05,2021-11-05,1.3153
2021-11-08,2021-11-08,1.323
2021-11-09,2021-11-09,1.3154
2021-11-10,2021-11-10,1.3404
2021-11-11,2021-11-11,1.399
2021-11-12,2021-11-12,1.3835
2021-11-15,2021-11-15,1.372
2021-11-16,2021-11-16,1.3611
2021-11-17,2021-11-17,1.3646
2021-11-18,2021-11-18,1.3493
2021-11-19,2021-11-19,1.3838
2021-11-22,2021-11-22,1.3574
2021-11-23,2021-11-23,1.3677
2021-11-24,2021-11-24,1.3841
2021-11-25,2021-11-25,1.3735
2021-11-26,2021-11-26,1.3572
2021-11-29,2021-11-29,1.3457
2021-11-30,2021-11-30,1.3378
2021-12-01,2021-12-01,1.3605
2021-12-02,2021-12-02,1.3738
2021-12-03,2021-12-03,1.4079
2021-12-06,2021-12-06,1.4112
2021-12-07,2021-12-07,1.4336
2021-12-08,2021-12-08,1.4252
2021-12-09,2021-12-09,1.4328
2021-12-10,2021-12-10,1.4133
2021-12-13,2021-12-13,1.4059
2021-12-14,2021-12-14,1.3781
2021-12-15,2021-12-15,1.3899
2021-12-16,2021-12-16,1.424
2021-12-17,2021-12-17,1.413
2021-12-20,2021-12-20,1.3996
2021-12-21,2021-12-21,1.436
2021-12-22,2021-12-22,1.427
2021-12-23,2021-12-23,1.4318
2021-12-24,2021-12-24,1.4244
2021-12-27,2021-12-27,1.4393
2021-12-28,2021-12-28,1.4271
2021-12-29,2021-12-29,1.4165
2021-12-30,2021-12-30,1.4084
2021-12-31,2021-12-31,1.4288
2022-01-04,2022-01-04,1.4474
2022-01-05,2022-01-05,1.4519
2022-01-06,2022-01-06,1.4439
2022-01-07,2022-01-07,1.47
2022-01-10,2022-01-10,1.4931
2022-01-11,2022-01-11,1.4898
2022-01-12,2022-01-12,1.4829
2022-01-13,2022-01-13,1.4786
2022-01-14,2022-01-14,1.4412
2022-01-17,2022-01-17,1.462
2022-01-18,2022-01-18,1.5088
2022-01-19,2022-01-19,1.5187
2022-01-20,2022-01-20,1.5288
2022-01-21,2022-01-21,1.5355
2022-01-24,2022-01-24,1.5416
2022-01-25,2022-01-25,1.501
2022-01-26,2022-01-26,1.4966
2022-01-27,2022-01-27,1.4946
2022-01-28,2022-01-28,1.4652
2022-02-07,2022-02-07,1.4953
2022-02-08,2022-02-08,1.5303
2022-02-09,2022-02-09,1.5289
2022-02-10,2022-02-10,1.5531
2022-02-11,2022-02-11,1.5796
2022-02-14,2022-02-14,1.5469
2022-02-15,2022-02-15,1.5256
2022-02-16,2022-02-16,1.5441
2022-02-17,2022-02-17,1.5361
2022-02-18,2022-02-18,1.5973
2022-02-21,2022-02-21,1.6288
2022-02-22,2022-02-22,1.6304
2022-02-23,2022-02-23,1.6012
2022-02-24,2022-02-24,1.5885
2022-02-25,2022-02-25,1.5588
2022-02-28,2022-02-28,1.5727
2022-03-01,2022-03-01,1.6028
2022-03-02,2022-03-02,1.625
2022-03-03,2022-03-03,1.6594
2022-03-04,2022-03-04,1.6653
2022-03-07,2022-03-07,1.6719
2022-03-08,2022-03-08,1.6136
2022-03-09,2022-03-09,1.6095
2022-03-10,2022-03-10,1.6146
2022-03-11,2022-03-11,1.6147
2022-03-14,2022-03-14,1.5797
2022-03-15,2022-03-15,1.4767
2022-03-16,2022-03-16,1.5009
2022-03-17,2022-03-17,1.5429
2022-03-18,2022-03-18,1.6186
2022-03-21,2022-03-21,1.6338
2022-03-22,2022-03-22,1.6827
2022-03-23,2022-03-23,1.6872
2022-03-24,2022-03-24,1.693
2022-03-25,2022-03-25,1.6798
2022-03-28,2022-03-28,1.7052
2022-03-29,2022-03-29,1.7207
2022-03-30,2022-03-30,1.723
2022-03-31,2022-03-31,1.7539
2022-04-01,2022-04-01,1.7677
2022-04-06,2022-04-06,1.7606
2022-04-07,2022-04-07,1.7537
2022-04-08,2022-04-08,1.7753
2022-04-11,2022-04-11,1.7384
2022-04-12,2022-04-12,1.7271
2022-04-13,2022-04-13,1.7753
2022-04-14,2022-04-14,1.8396
2022-04-15,2022-04-15,1.8243
2022-04-18,2022-04-18,1.7931
2022-04-19,2022-04-19,1.816
2022-04-20,2022-04-20,1.7401
2022-04-21,2022-04-21,1.716
2022-04-22,2022-04-22,1.7319
2022-04-25,2022-04-25,1.648
2022-04-26,2022-04-26,1.6052
2022-04-27,2022-04-27,1.6494
2022-04-28,2022-04-28,1.7245
2022-04-29,2022-04-29,1.7393
2022-05-05,2022-05-05,1.7234
2022-05-06,2022-05-06,1.6997
2022-05-09,2022-05-09,1.6814
2022-05-10,2022-05-10,1.6521
2022-05-11,2022-05-11,1.6813
2022-05-12,2022-05-12,1.6482
2022-05-13,2022-05-13,1.6939
2022-05-16,2022-05-16,1.7359
2022-05-17,2022-05-17,1.7515
2022-05-18,2022-05-18,1.7273
2022-05-19,2022-05-19,1.7405
2022-05-20,2022-05-20,1.7973
2022-05-23,2022-05-23,1.7953
2022-05-24,2022-05-24,1.7803
2022-05-25,2022-05-25,1.8074
2022-05-26,2022-05-26,1.8582
2022-05-27,2022-05-27,1.8613
2022-05-30,2022-05-30,1.8446
2022-05-31,2022-05-31,1.8368
2022-06-01,2022-06-01,1.8677
2022-06-02,2022-06-02,1.8207
2022-06-06,2022-06-06,1.857
2022-06-07,2022-06-07,1.8715
2022-06-08,2022-06-08,1.9299
2022-06-09,2022-06-09,1.9379
2022-06-10,2022-06-10,1.9514
2022-06-13,2022-06-13,1.92
2022-06-14,2022-06-14,1.9554
2022-06-15,2022-06-15,1.9438
2022-06-16,2022-06-16,1.8871
2022-06-17,2022-06-17,1.885
2022-06-20,2022-06-20,1.8209
2022-06-21,2022-06-21,1.83
2022-06-22,2022-06-22,1.8015
2022-06-23,2022-06-23,1.8345
2022-06-24,2022-06-24,1.817
2022-06-27,2022-06-27,1.8738
2022-06-28,2022-06-28,1.8944
2022-06-29,2022-06-29,1.9257
2022-06-30,2022-06-30,1.9278
2022-07-01,2022-07-01,1.937
2022-07-04,2022-07-04,1.9277
2022-07-05,2022-07-05,1.9624
2022-07-06,2022-07-06,1.872
2022-07-07,2022-07-07,1.8826
2022-07-08,2022-07-08,1.8675
2022-07-11,2022-07-11,1.8435
2022-07-12,2022-07-12,1.8553
2022-07-13,2022-07-13,1.8515
2022-07-14,2022-07-14,1.8432
2022-07-15,2022-07-15,1.8141
2022-07-18,2022-07-18,1.8707
2022-07-19,2022-07-19,1.8692
2022-07-20,2022-07-20,1.8609
2022-07-21,2022-07-21,1.8048
2022-07-22,2022-07-22,1.7944
2022-07-25,2022-07-25,1.8047
2022-07-26,2022-07-26,1.8426
2022-07-27,2022-07-27,1.8479
2022-07-28,2022-07-28,1.8675
2022-07-29,2022-07-29,1.8238
2022-08-01,2022-08-01,1.8461
2022-08-02,2022-08-02,1.8122
2022-08-03,2022-08-03,1.7933
2022-08-04,2022-08-04,1.7803
2022-08-05,2022-08-05,1.7669
2022-08-08,2022-08-08,1.8044
2022-08-09,2022-08-09,1.8489
2022-08-10,2022-08-10,1.8279
2022-08-11,2022-08-11,1.8412
2022-08-12,2022-08-12,1.881
2022-08-15,2022-08-15,1.8988
2022-08-16,2022-08-16,1.8972
2022-08-17,2022-08-17,1.9062
2022-08-18,2022-08-18,1.8912
2022-08-19,2022-08-19,1.9321
2022-08-22,2022-08-22,1.9712
2022-08-23,2022-08-23,2.0067
2022-08-24,2022-08-24,2.0038
2022-08-25,2022-08-25,2.0934
2022-08-26,2022-08-26,2.058
2022-08-29,2022-08-29,2.0905
2022-08-30,2022-08-30,2.0301
2022-08-31,2022-08-31,2.0043
2022-09-01,2022-09-01,2.0345
2022-09-02,2022-09-02,2.0125
2022-09-05,2022-09-05,2.0848
2022-09-06,2022-09-06,2.1183
2022-09-07,2022-09-07,2.111
2022-09-08,2022-09-08,2.0961
2022-09-09,2022-09-09,2.1317
2022-09-13,2022-09-13,2.1089
2022-09-14,2022-09-14,2.1016
2022-09-15,2022-09-15,2.1266
2022-09-16,2022-09-16,2.0502
2022-09-19,2022-09-19,2.0679
2022-09-20,2022-09-20,2.0792
2022-09-21,2022-09-21,2.0967
2022-09-22,2022-09-22,2.1307
2022-09-23,2022-09-23,2.1054
2022-09-26,2022-09-26,2.0578
2022-09-27,2022-09-27,2.052
2022-09-28,2022-09-28,2.0319
2022-09-29,2022-09-29,2.0738
2022-09-30,2022-09-30,2.089
2022-10-10,2022-10-10,2.107
2022-10-11,2022-10-11,2.1071
2022-10-12,2022-10-12,2.1167
2022-10-13,2022-10-13,2.043
2022-10-14,2022-10-14,2.0538
2022-10-17,2022-10-17,2.0362
2022-10-18,2022-10-18,2.031
2022-10-19,2022-10-19,2.0311
2022-10-20,2022-10-20,2.0051
2022-10-21,2022-10-21,2.0101
2022-10-24,2022-10-24,1.9741
2022-10-25,2022-10-25,1.946
2022-10-26,2022-10-26,1.9234
2022-10-27,2022-10-27,1.9285
2022-10-28,2022-10-28,1.9348
2022-10-31,2022-10-31,1.8813
2022-11-01,2022-11-01,1.8961
2022-11-02,2022-11-02,1.9106
2022-11-03,2022-11-03,1.8946
2022-11-04,2022-11-04,1.9526
2022-11-07,2022-11-07,1.9812
2022-11-08,2022-11-08,1.975
2022-11-09,2022-11-09,1.9609
2022-11-10,2022-11-10,1.9577
2022-11-11,2022-11-11,2.009
2022-11-14,2022-11-14,1.9865
2022-11-15,2022-11-15,2.0012
2022-11-16,2022-11-16,2.0087
2022-11-17,2022-11-17,1.9529
2022-11-18,2022-11-18,1.9363
2022-11-21,2022-11-21,1.9324
2022-11-22,2022-11-22,1.94
2022-11-23,2022-11-23,1.9574
2022-11-24,2022-11-24,1.9719
2022-11-25,2022-11-25,2.0061
2022-11-28,2022-11-28,1.9821
2022-11-29,2022-11-29,2.0228
2022-11-30,2022-11-30,2.0433
2022-12-01,2022-12-01,2.0328
2022-12-02,2022-12-02,2.0199
2022-12-05,2022-12-05,2.0433
2022-12-06,2022-12-06,2.0405
2022-12-07,2022-12-07,2.0091
2022-12-08,2022-12-08,2.01
2022-12-09,2022-12-09,2.0194
2022-12-12,2022-12-12,1.9849
2022-12-13,2022-12-13,1.9925
2022-12-14,2022-12-14,2.0119
2022-12-15,2022-12-15,1.9856
2022-12-16,2022-12-16,1.9909
2022-12-19,2022-12-19,1.952
2022-12-20,2022-12-20,1.9387
2022-12-21,2022-12-21,1.934
2022-12-22,2022-12-22,1.8973
2022-12-23,2022-12-23,1.8982
2022-12-26,2022-12-26,1.9057
2022-12-27,2022-12-27,1.9415
2022-12-28,2022-12-28,1.9282
2022-12-29,2022-12-29,1.8921
2022-12-30,2022-12-30,1.8943
2022-12-31,2022-12-31,1.8942
2023-01-03,2023-01-03,1.9072
2023-01-04,2023-01-04,1.8654
2023-01-05,2023-01-05,1.87
2023-01-06,2023-01-06,1.8927
2023-01-09,2023-01-09,1.9125
2023-01-10,2023-01-10,1.9005
2023-01-11,2023-01-11,1.9649
2023-01-12,2023-01-12,1.9717
2023-01-13,2023-01-13,1.9687
2023-01-16,2023-01-16,1.9645
2023-01-17,2023-01-17,1.9493
2023-01-18,2023-01-18,1.9641
2023-01-19,2023-01-19,1.9824
2023-01-20,2023-01-20,2.0126
2023-01-30,2023-01-30,1.9804
2023-01-31,2023-01-31,1.9857
2023-02-01,2023-02-01,1.9863
2023-02-02,2023-02-02,2.0002
2023-02-03,2023-02-03,1.9854
2023-02-06,2023-02-06,1.9767
2023-02-07,2023-02-07,1.985
2023-02-08,2023-02-08,1.9742
2023-02-09,2023-02-09,1.9773
2023-02-10,2023-02-10,1.9508
2023-02-13,2023-02-13,1.9482
2023-02-14,2023-02-14,1.9547
2023-02-15,2023-02-15,1.9404
2023-02-16,2023-02-16,1.9193
2023-02-17,2023-02-17,1.9542
2023-02-20,2023-02-20,2.0034
2023-02-21,2023-02-21,2.0482
2023-02-22,2023-02-22,2.0563
2023-02-23,2023-02-23,2.0739
2023-02-24,2023-02-24,2.0674
2023-02-27,2023-02-27,2.0821
2023-02-28,2023-02-28,2.0645
2023-03-01,2023-03-01,2.0684
2023-03-02,2023-03-02,2.0734
2023-03-03,2023-03-03,2.0796
2023-03-06,2023-03-06,2.0412
2023-03-07,2023-03-07,2.0585
2023-03-08,2023-03-08,2.0452
2023-03-09,2023-03-09,2.0385
2023-03-10,2023-03-10,1.9987
2023-03-13,2023-03-13,2.022
2023-03-14,2023-03-14,1.9872
2023-03-15,2023-03-15,1.9853
2023-03-16,2023-03-16,1.922
2023-03-17,2023-03-17,1.9335
2023-03-20,2023-03-20,1.9183
2023-03-21,2023-03-21,1.9177
2023-03-22,2023-03-22,1.9285
2023-03-23,2023-03-23,1.9431
2023-03-24,2023-03-24,1.9224
2023-03-27,2023-03-27,1.9305
2023-03-28,2023-03-28,1.9243
2023-03-29,2023-03-29,1.9151
2023-03-30,2023-03-30,1.966
2023-03-31,2023-03-31,1.9592
2023-04-03,2023-04-03,1.9701
2023-04-04,2023-04-04,1.9675
2023-04-06,2023-04-06,1.9447
2023-04-07,2023-04-07,1.9309
2023-04-10,2023-04-10,1.9131
2023-04-11,2023-04-11,1.9092
2023-04-12,2023-04-12,1.922
2023-04-13,2023-04-13,1.9201
2023-04-14,2023-04-14,1.9259
2023-04-17,2023-04-17,1.9705
2023-04-18,2023-04-18,2.0147
2023-04-19,2023-04-19,2.0098
2023-04-20,2023-04-20,2.0006
2023-04-21,2023-04-21,1.9742
2023-04-24,2023-04-24,1.9516
2023-04-25,2023-04-25,1.9376
2023-04-26,2023-04-26,1.9588
2023-04-27,2023-04-27,1.958
2023-04-28,2023-04-28,1.978
2023-05-04,2023-05-04,1.9746
2023-05-05,2023-05-05,1.9665
2023-05-08,2023-05-08,2.0193
2023-05-09,2023-05-09,2.0193
2023-05-10,2023-05-10,1.9995
2023-05-11,2023-05-11,2.0057
2023-05-12,2023-05-12,1.9781
2023-05-15,2023-05-15,2.0058
2023-05-16,2023-05-16,2.0114
2023-05-17,2023-05-17,2.0023
2023-05-18,2023-05-18,2.0063
2023-05-19,2023-05-19,1.9931
2023-05-22,2023-05-22,1.9771
2023-05-23,2023-05-23,1.9678
2023-05-24,2023-05-24,1.9476
2023-05-25,2023-05-25,1.9234
2023-05-26,2023-05-26,1.8794
2023-05-29,2023-05-29,1.8704
2023-05-30,2023-05-30,1.8743
2023-05-31,2023-05-31,1.8299
2023-06-01,2023-06-01,1.8232
2023-06-02,2023-06-02,1.8456
2023-06-05,2023-06-05,1.8479
2023-06-06,2023-06-06,1.8587
2023-06-07,2023-06-07,1.8476
2023-06-08,2023-06-08,1.866
2023-06-09,2023-06-09,1.8689
2023-06-12,2023-06-12,1.8757
2023-06-13,2023-06-13,1.8641
2023-06-14,2023-06-14,1.8684
2023-06-15,2023-06-15,1.8788
2023-06-16,2023-06-16,1.8849
2023-06-19,2023-06-19,1.8726
2023-06-20,2023-06-20,1.857
2023-06-21,2023-06-21,1.836
2023-06-26,2023-06-26,1.8142
2023-06-27,2023-06-27,1.838
2023-06-28,2023-06-28,1.8648
2023-06-29,2023-06-29,1.8471
2023-06-30,2023-06-30,1.8784
2023-07-03,2023-07-03,1.9146
2023-07-04,2023-07-04,1.9174
2023-07-05,2023-07-05,1.926
2023-07-06,2023-07-06,1.9232
2023-07-07,2023-07-07,1.9312
2023-07-10,2023-07-10,1.9368
2023-07-11,2023-07-11,1.9256
2023-07-12,2023-07-12,1.9242
2023-07-13,2023-07-13,1.9337
2023-07-14,2023-07-14,1.9412
2023-07-17,2023-07-17,1.9201
2023-07-18,2023-07-18,1.91
2023-07-19,2023-07-19,1.9181
2023-07-20,2023-07-20,1.9266
2023-07-21,2023-07-21,1.9089
2023-07-24,2023-07-24,1.8917
2023-07-25,2023-07-25,1.923
2023-07-26,2023-07-26,1.9244
2023-07-27,2023-07-27,1.9157
2023-07-28,2023-07-28,1.9347
2023-07-31,2023-07-31,1.9201
2023-08-01,2023-08-01,1.9249
2023-08-02,2023-08-02,1.9014
2023-08-03,2023-08-03,1.9023
2023-08-04,2023-08-04,1.8955
2023-08-07,2023-08-07,1.8845
2023-08-08,2023-08-08,1.8949
2023-08-09,2023-08-09,1.8826
2023-08-10,2023-08-10,1.9208
2023-08-11,2023-08-11,1.8855
2023-08-14,2023-08-14,1.8793
2023-08-15,2023-08-15,1.8836
2023-08-16,2023-08-16,1.8802
2023-08-17,2023-08-17,1.8761
2023-08-18,2023-08-18,1.8643
2023-08-21,2023-08-21,1.8415
2023-08-22,2023-08-22,1.8622
2023-08-23,2023-08-23,1.888
2023-08-24,2023-08-24,1.8811
2023-08-25,2023-08-25,1.8645
2023-08-28,2023-08-28,1.9121
2023-08-29,2023-08-29,1.9155
2023-08-30,2023-08-30,1.9052
2023-08-31,2023-08-31,1.9004
2023-09-01,2023-09-01,1.9748
2023-09-04,2023-09-04,2.0278
2023-09-05,2023-09-05,2.0356
2023-09-06,2023-09-06,2.0441
2023-09-07,2023-09-07,2.0516
2023-09-08,2023-09-08,2.0187
2023-09-11,2023-09-11,2.0328
2023-09-12,2023-09-12,2.0223
2023-09-13,2023-09-13,2.0434
2023-09-14,2023-09-14,2.107
2023-09-15,2023-09-15,2.0967
2023-09-18,2023-09-18,2.1064
2023-09-19,2023-09-19,2.1201
2023-09-20,2023-09-20,2.1185
2023-09-21,2023-09-21,2.1119
2023-09-22,2023-09-22,2.1015
2023-09-25,2023-09-25,2.1133
2023-09-26,2023-09-26,2.102
2023-09-27,2023-09-27,2.0879
2023-09-28,2023-09-28,2.1052
2023-10-09,2023-10-09,2.1225
